Date,Open,High,Low,Close,Adj Close,Volume
2017-03-03,1234.400024,1236.699951,1223.0,1235.0,1235.0,129846823.0
2017-03-05,1233.900024,1236.5,1233.0,1235.400024,1235.400024,95224.0
2017-03-06,1233.5,1235.300049,1225.0,1226.199951,1226.199951,85923708.0
2017-03-07,1225.0,1226.400024,1214.099976,1215.900024,1215.900024,100021329.0
2017-03-08,1217.300049,1218.199951,1206.400024,1208.699951,1208.699951,106522691.0
2017-03-09,1204.599976,1208.900024,1199.0,1199.599976,1199.599976,119063327.0
2017-03-10,1196.699951,1206.199951,1194.5,1204.5,1204.5,130508154.0
2017-03-12,1205.0,1207.0,1204.400024,1206.0,1206.0,334762.0
2017-03-13,1206.099976,1210.900024,1202.0,1203.800049,1203.800049,93533523.0
2017-03-14,,,,,,
2017-03-15,,,,,,
2017-03-16,,,,,,
2017-03-17,1226.300049,1231.5,1225.199951,1229.0,1229.0,79783477.0
2017-03-19,1229.0,1230.800049,1228.800049,1230.599976,1230.599976,192952.0
2017-03-20,1233.599976,1235.5,1229.800049,1234.699951,1234.699951,71283587.0
2017-03-21,1227.900024,1247.699951,1227.5,1244.5,1244.5,138789193.0
2017-03-22,1245.199951,1251.5,1244.5,1246.800049,1246.800049,109808768.0
2017-03-23,1246.099976,1253.300049,1242.699951,1245.599976,1245.599976,101091645.0
2017-03-24,1243.800049,1251.900024,1240.699951,1244.599976,1244.599976,98560326.0
2017-03-26,1245.5,1254.800049,1245.5,1252.800049,1252.800049,657384.0
2017-03-27,1256.400024,1261.0,1252.300049,1253.199951,1253.199951,123550959.0
2017-03-28,1253.900024,1258.400024,1247.300049,1249.900024,1249.900024,105644769.0
2017-03-29,1248.199951,1254.400024,1247.900024,1252.099976,1252.099976,99611557.0
2017-03-30,1249.300049,1253.900024,1241.099976,1242.599976,1242.599976,88455909.0
2017-03-31,1243.099976,1252.800049,1239.800049,1251.199951,1251.199951,80739300.0
2017-04-02,1251.900024,1252.699951,1247.099976,1250.800049,1250.800049,194150.0
2017-04-03,1250.800049,1258.699951,1243.599976,1257.400024,1257.400024,68185580.0
2017-04-04,1257.800049,1263.699951,1253.099976,1257.300049,1257.300049,84055349.0
2017-04-05,1257.199951,1260.900024,1243.0,1260.800049,1260.800049,101466492.0
2017-04-06,1255.800049,1257.199951,1249.0,1253.300049,1253.300049,94011648.0
2017-04-07,1265.0,1273.300049,1250.900024,1256.099976,1256.099976,210536560.0
2017-04-09,1255.599976,1257.400024,1252.599976,1257.199951,1257.199951,289112.0
2017-04-10,1254.900024,1258.900024,1246.800049,1257.599976,1257.599976,93607084.0
2017-04-11,1257.300049,1277.900024,1255.400024,1277.699951,1277.699951,126313436.0
2017-04-12,1277.099976,1289.199951,1272.0,1288.900024,1288.900024,120178247.0
2017-04-13,1287.699951,1290.699951,1282.0,1290.099976,1290.099976,126081449.0
2017-04-16,1292.400024,1297.400024,1290.0,1297.099976,1297.099976,835023.0
2017-04-17,1292.900024,1294.699951,1282.300049,1284.599976,1284.599976,105859149.0
2017-04-18,1285.400024,1294.400024,1278.800049,1291.300049,1291.300049,132810065.0
2017-04-19,1288.400024,1289.199951,1274.0,1281.0,1281.0,123677096.0
2017-04-20,1280.699951,1285.199951,1276.199951,1282.599976,1282.599976,119346263.0
2017-04-21,1281.599976,1290.099976,1280.0,1286.099976,1286.099976,101974010.0
2017-04-23,1280.0,1280.0,1266.0,1275.0,1275.0,3073979.0
2017-04-24,1277.0,1279.900024,1267.900024,1279.199951,1279.199951,178822519.0
2017-04-25,1275.800049,1275.800049,1262.800049,1265.300049,1265.300049,121625878.0
2017-04-26,1265.599976,1272.800049,1260.699951,1269.0,1269.0,106151519.0
2017-04-27,1268.199951,1269.0,1261.800049,1265.199951,1265.199951,106112258.0
2017-04-28,1266.400024,1269.900024,1264.900024,1269.300049,1269.300049,85272038.0
2017-04-30,1269.599976,1272.400024,1269.099976,1271.800049,1271.800049,460050.0
2017-05-01,1264.5,1269.699951,1254.900024,1257.300049,1257.300049,91824803.0
2017-05-02,1257.800049,1258.199951,1252.599976,1257.300049,1257.300049,91602570.0
2017-05-03,1257.099976,1257.300049,1236.400024,1238.400024,1238.400024,99640912.0
2017-05-04,1240.5,1240.699951,1225.699951,1228.599976,1228.599976,157969747.0
2017-05-05,1229.0,1236.0,1226.199951,1228.0,1228.0,139682689.0
2017-05-07,1223.099976,1234.800049,1221.0,1234.400024,1234.400024,721723.0
2017-05-08,1230.699951,1236.900024,1226.0,1227.699951,1227.699951,107198939.0
2017-05-09,1228.199951,1228.400024,1214.300049,1223.599976,1223.599976,114081516.0
2017-05-10,1222.400024,1225.800049,1217.5,1218.199951,1218.199951,96046120.0
2017-05-11,1219.5,1227.699951,1219.0,1225.199951,1225.199951,100299921.0
2017-05-12,1226.599976,1231.599976,1226.0,1228.199951,1228.199951,96008129.0
2017-05-14,1228.300049,1230.5,1227.800049,1229.699951,1229.699951,261556.0
2017-05-15,1229.900024,1237.400024,1228.400024,1231.199951,1231.199951,97824365.0
2017-05-16,1233.800049,1244.5,1232.599976,1243.5,1243.5,104158794.0
2017-05-17,1243.800049,1263.199951,1240.900024,1260.0,1260.0,190131990.0
2017-05-18,1261.699951,1265.0,1245.699951,1248.5,1248.5,196355490.0
2017-05-19,1248.599976,1256.400024,1247.099976,1255.099976,1255.099976,111576874.0
2017-05-21,1257.5,1257.699951,1254.5,1257.099976,1257.099976,419595.0
2017-05-22,1252.599976,1263.5,1252.0,1263.400024,1263.400024,106106630.0
2017-05-23,1262.099976,1263.300049,1250.5,1250.900024,1250.900024,131680079.0
2017-05-24,1251.5,1258.800049,1247.599976,1257.900024,1257.900024,112114533.0
2017-05-25,1258.300049,1259.400024,1252.599976,1254.599976,1254.599976,101473871.0
2017-05-26,1256.800049,1269.300049,1256.699951,1266.699951,1266.699951,135450298.0
2017-05-28,1267.400024,1272.199951,1266.199951,1271.099976,1271.099976,222106.0
2017-05-30,1265.800049,1271.699951,1258.400024,1264.599976,1264.599976,195144942.0
2017-05-31,1262.5,1276.800049,1262.099976,1271.5,1271.5,89485139.0
2017-06-01,1271.0,1271.5,1263.699951,1267.699951,1267.699951,92363890.0
2017-06-02,1263.5,1282.199951,1262.099976,1281.699951,1281.699951,129212279.0
2017-06-04,1282.599976,1284.0,1281.199951,1283.0,1283.0,579273.0
2017-06-05,1282.900024,1286.0,1280.199951,1282.800049,1282.800049,80979433.0
2017-06-06,1287.099976,1298.800049,1287.0,1296.5,1296.5,131332990.0
2017-06-07,1293.900024,1296.900024,1285.0,1288.099976,1288.099976,104311763.0
2017-06-08,1286.5,1291.5,1273.5,1282.199951,1282.199951,127197134.0
2017-06-09,1276.5,1278.300049,1266.699951,1268.800049,1268.800049,117203552.0
2017-06-11,1269.699951,1270.199951,1268.5,1269.300049,1269.300049,233890.0
2017-06-12,1268.900024,1272.400024,1265.599976,1267.400024,1267.400024,91834338.0
2017-06-13,1268.5,1271.0,1260.5,1269.0,1269.0,91584810.0
2017-06-14,1271.300049,1284.199951,1259.0,1265.300049,1265.300049,128000562.0
2017-06-15,1266.599976,1266.900024,1252.699951,1255.699951,1255.699951,144838370.0
2017-06-16,1254.699951,1258.599976,1253.199951,1255.199951,1255.199951,79775253.0
2017-06-18,1255.800049,1257.300049,1254.900024,1256.099976,1256.099976,200527.0
2017-06-19,1254.300049,1254.800049,1244.300049,1245.0,1245.0,91493448.0
2017-06-20,1246.400024,1249.400024,1242.400024,1246.0,1246.0,89528714.0
2017-06-21,1247.099976,1250.900024,1241.699951,1249.900024,1249.900024,86038215.0
2017-06-22,1253.099976,1256.0,1247.5,1252.199951,1252.199951,104815268.0
2017-06-23,1252.900024,1260.0,1252.199951,1257.699951,1257.699951,87121479.0
2017-06-25,1258.099976,1259.0,1257.800049,1258.199951,1258.199951,201652.0
2017-06-26,1255.699951,1255.900024,1236.5,1243.800049,1243.800049,127358122.0
2017-06-27,1245.199951,1253.800049,1245.099976,1249.5,1249.5,110584330.0
2017-06-28,1252.900024,1255.199951,1248.199951,1249.900024,1249.900024,113552040.0
2017-06-29,1251.699951,1253.0,1239.699951,1246.300049,1246.300049,138817833.0
2017-06-30,1246.599976,1247.300049,1239.0,1241.5,1241.5,115296117.0
2017-07-02,1241.699951,1242.599976,1240.5,1241.5,1241.5,221692.0
2017-07-03,1225.199951,1228.400024,1218.5,1220.0,1220.0,43796287.0
2017-07-05,1219.199951,1229.5,1216.5,1226.199951,1226.199951,315052667.0
2017-07-06,1226.400024,1226.900024,1218.5,1222.800049,1222.800049,107334555.0
2017-07-07,1220.0,1228.0,1206.599976,1212.5,1212.5,162211409.0
2017-07-09,1212.099976,1213.400024,1210.699951,1212.5,1212.5,482504.0
2017-07-10,1210.0,1215.0,1204.0,1213.0,1213.0,128440129.0
2017-07-11,1211.5,1217.5,1207.400024,1216.699951,1216.699951,106082451.0
2017-07-12,1219.5,1225.099976,1212.5,1218.400024,1218.400024,135665192.0
2017-07-13,1222.699951,1223.599976,1215.599976,1217.099976,1217.099976,110876406.0
2017-07-14,1215.900024,1232.599976,1215.400024,1228.0,1228.0,133360418.0
2017-07-16,1228.699951,1230.400024,1227.5,1230.400024,1230.400024,456703.0
2017-07-17,1230.400024,1235.400024,1228.5,1232.300049,1232.300049,92412934.0
2017-07-18,1236.5,1244.099976,1234.5,1242.199951,1242.199951,127780223.0
2017-07-19,1241.0,1243.5,1235.099976,1241.0,1241.0,107463363.0
2017-07-20,1237.300049,1247.199951,1234.599976,1243.300049,1243.300049,129121074.0
2017-07-21,1244.599976,1255.900024,1244.0,1255.099976,1255.099976,112395455.0
2017-07-23,,,,,,
2017-07-24,1254.800049,1256.800049,1253.400024,1253.699951,1253.699951,34154822.0
2017-07-25,1255.0,1258.0,1246.699951,1246.900024,1246.900024,119855912.0
2017-07-26,1246.699951,1263.400024,1243.199951,1260.099976,1260.099976,94543230.0
2017-07-27,1263.800049,1265.0,1253.900024,1259.800049,1259.800049,114889241.0
2017-07-28,1257.599976,1277.0,1256.900024,1275.800049,1275.800049,112314202.0
2017-07-30,1276.300049,1277.300049,1268.900024,1276.5,1276.5,348795.0
2017-07-31,1273.5,1276.400024,1265.800049,1273.800049,1273.800049,87437949.0
2017-08-01,1275.699951,1280.300049,1262.0,1274.0,1274.0,109291384.0
2017-08-02,1272.099976,1279.0,1256.599976,1269.0,1269.0,108957857.0
2017-08-03,1268.099976,1277.0,1260.5,1275.300049,1275.300049,111757847.0
2017-08-04,1274.099976,1276.5,1253.900024,1264.300049,1264.300049,129009734.0
2017-08-06,1264.300049,1265.0,1262.300049,1263.099976,1263.099976,250982.0
2017-08-07,1264.199951,1265.599976,1261.300049,1264.0,1264.0,67874280.0
2017-08-08,1265.5,1271.0,1257.099976,1267.800049,1267.800049,110127158.0
2017-08-09,1270.800049,1284.699951,1270.0,1280.900024,1280.900024,152248854.0
2017-08-10,1282.199951,1293.800049,1282.099976,1292.199951,1292.199951,136721259.0
2017-08-11,1291.900024,1298.099976,1286.699951,1294.900024,1294.900024,143430579.0
2017-08-13,1296.400024,1296.400024,1293.599976,1294.300049,1294.300049,369038.0
2017-08-14,1293.800049,1294.0,1284.199951,1286.5,1286.5,135311407.0
2017-08-15,1281.199951,1281.699951,1278.199951,1279.900024,1279.900024,33700011.0
2017-08-16,1278.400024,1290.0,1273.199951,1288.900024,1288.900024,123707013.0
2017-08-17,1293.099976,1296.0,1286.699951,1294.199951,1294.199951,171826798.0
2017-08-18,1292.800049,1306.900024,1289.099976,1290.099976,1290.099976,190069061.0
2017-08-20,1289.099976,1290.300049,1286.199951,1288.5,1288.5,593844.0
2017-08-21,1291.400024,1299.699951,1289.900024,1297.0,1297.0,139581283.0
2017-08-22,1294.300049,1296.699951,1287.199951,1288.800049,1288.800049,143684266.0
2017-08-23,1291.099976,1297.0,1290.099976,1295.599976,1295.599976,125218159.0
2017-08-24,1293.599976,1295.599976,1289.300049,1291.599976,1291.599976,131584501.0
2017-08-25,1291.900024,1301.400024,1281.300049,1296.199951,1296.199951,158025712.0
2017-08-27,1297.599976,1299.900024,1297.0,1298.199951,1298.199951,395176.0
2017-08-28,1299.400024,1330.0,1299.099976,1323.699951,1323.699951,144492263.0
2017-08-29,1322.099976,1331.900024,1310.599976,1314.099976,1314.099976,257283422.0
2017-08-30,1318.400024,1319.300049,1310.099976,1312.699951,1312.699951,173445234.0
2017-08-31,1308.199951,1329.0,1307.5,1326.699951,1326.699951,185132461.0
2017-09-01,1325.300049,1334.5,1321.5,1330.0,1330.0,174689060.0
2017-09-03,1339.699951,1343.5,1338.300049,1341.400024,1341.400024,1501741.0
2017-09-05,1338.900024,1349.699951,1331.099976,1346.800049,1346.800049,483558985.0
2017-09-06,1343.099976,1347.0,1336.400024,1337.900024,1337.900024,148378886.0
2017-09-07,1339.599976,1354.800049,1338.800049,1353.800049,1353.800049,173356917.0
2017-09-08,1358.099976,1362.400024,1347.400024,1351.099976,1351.099976,225759692.0
2017-09-10,1341.5,1344.599976,1337.300049,1342.699951,1342.699951,1278349.0
2017-09-11,1341.800049,1343.300049,1330.599976,1331.599976,1331.599976,165163745.0
2017-09-12,1329.199951,1340.5,1326.699951,1335.199951,1335.199951,157407393.0
2017-09-13,1336.0,1339.099976,1324.5,1326.300049,1326.300049,146138070.0
2017-09-14,1325.599976,1338.199951,1319.699951,1337.900024,1337.900024,174279034.0
2017-09-15,1333.599976,1335.099976,1323.5,1323.900024,1323.900024,183112738.0
2017-09-17,1324.0,1324.0,1318.0,1320.099976,1320.099976,606664.0
2017-09-18,1321.400024,1322.099976,1308.099976,1312.300049,1312.300049,141559650.0
2017-09-19,1312.400024,1315.300049,1308.699951,1314.300049,1314.300049,151533182.0
2017-09-20,1315.699951,1319.800049,1299.5,1302.300049,1302.300049,136224136.0
2017-09-21,1302.400024,1302.599976,1291.199951,1295.0,1295.0,218133689.0
2017-09-22,1299.599976,1301.900024,1296.5,1300.300049,1300.300049,155345399.0
2017-09-24,1301.5,1301.5,1291.699951,1295.099976,1295.099976,753020.0
2017-09-25,1296.5,1315.800049,1293.599976,1311.699951,1311.699951,177747917.0
2017-09-26,1316.599976,1316.800049,1295.0,1296.400024,1296.400024,193223370.0
2017-09-27,1297.699951,1298.699951,1284.099976,1286.300049,1286.300049,197266524.0
2017-09-28,1283.800049,1291.599976,1280.400024,1289.699951,1289.699951,163520905.0
2017-09-29,1287.699951,1293.199951,1278.199951,1282.699951,1282.699951,145639939.0
2017-10-01,1282.199951,1282.800049,1279.099976,1280.5,1280.5,231203.0
2017-10-02,1277.599976,1279.900024,1272.0,1273.800049,1273.800049,142331839.0
2017-10-03,1272.199951,1277.400024,1271.199951,1274.900024,1274.900024,114209490.0
2017-10-04,1277.900024,1285.0,1273.099976,1276.300049,1276.300049,138321012.0
2017-10-05,1277.099976,1281.599976,1268.5,1271.5,1271.5,102509941.0
2017-10-06,1270.599976,1279.0,1262.800049,1278.699951,1278.699951,164492166.0
2017-10-08,1278.599976,1280.300049,1277.699951,1279.5,1279.5,367470.0
2017-10-09,1284.800049,1288.0,1281.800049,1285.900024,1285.900024,121426039.0
2017-10-10,1289.099976,1296.699951,1288.0,1292.099976,1292.099976,171356351.0
2017-10-11,1289.699951,1295.900024,1286.800049,1294.400024,1294.400024,128357605.0
2017-10-12,1297.300049,1299.800049,1291.800049,1295.599976,1295.599976,134831328.0
2017-10-13,1298.199951,1306.400024,1292.900024,1306.199951,1306.199951,147248977.0
2017-10-15,,,,,,
2017-10-16,1304.800049,1308.400024,1292.5,1297.099976,1297.099976,118437030.0
2017-10-17,1295.199951,1295.199951,1283.199951,1287.5,1287.5,175529007.0
2017-10-18,1288.800049,1288.800049,1278.599976,1282.0,1282.0,142138759.0
2017-10-19,1280.300049,1292.900024,1278.400024,1292.099976,1292.099976,189347605.0
2017-10-20,1285.900024,1286.699951,1279.300049,1281.5,1281.5,173584945.0
2017-10-22,1281.5,1281.5,1275.400024,1276.5,1276.5,357157.0
2017-10-23,1277.800049,1284.699951,1273.599976,1283.5,1283.5,147093427.0
2017-10-24,1283.900024,1284.599976,1274.800049,1277.0,1277.0,136122126.0
2017-10-25,1274.0,1281.300049,1272.0,1280.400024,1280.400024,190890441.0
2017-10-26,1281.0,1283.800049,1266.400024,1267.099976,1267.099976,187691657.0
2017-10-27,1268.699951,1275.0,1263.800049,1274.900024,1274.900024,183118449.0
2017-10-29,1274.300049,1274.900024,1273.0,1273.800049,1273.800049,252016.0
2017-10-30,1272.400024,1279.900024,1269.800049,1277.300049,1277.300049,124078713.0
2017-10-31,1276.599976,1279.099976,1268.300049,1270.5,1270.5,131378808.0
2017-11-01,1270.800049,1281.900024,1270.099976,1276.099976,1276.099976,192304951.0
2017-11-02,1281.0,1285.099976,1274.0,1278.099976,1278.099976,191845180.0
2017-11-03,1277.5,1281.199951,1265.900024,1270.199951,1270.199951,162594908.0
