Date,USD,GBP,EURO
1999-01-13,5.185,3.14433,4.43352
1999-01-14,5.14,3.11515,4.41012
1999-01-15,5.105,3.0118,4.38197
1999-01-18,5.13,3.10521,4.42814
1999-01-19,5.125,3.08735,4.4086
1999-01-20,5.13,3.10721,4.43197
1999-01-21,5.1525,3.13412,4.4514
1999-01-22,5.135,3.10647,4.43437
1999-01-25,5.095,3.07113,4.39603
1999-01-26,5.15,3.10418,4.44886
1999-01-27,5.08,3.07134,4.40781
1999-01-28,5.0875,3.0852,4.4549
1999-01-29,5.2375,3.17906,4.60035
1999-02-01,5.275,3.2096,4.6394
1999-02-02,5.28,3.20875,4.66844
1999-02-03,5.54,3.38631,4.88536
1999-02-04,5.62,3.44047,4.98448
1999-02-05,5.69,3.46634,5.02634
1999-02-08,5.575,3.41292,4.95115
1999-02-09,5.53,3.45,4.8843
1999-02-10,5.525,3.38542,4.87213
1999-02-11,5.495,3.38571,4.85424
1999-02-12,5.64,3.46757,5.01779
1999-02-15,5.75,3.52544,5.1156
1999-02-16,5.665,3.47546,5.06708
1999-02-17,5.385,3.29156,4.78242
1999-02-18,5.4625,3.33996,4.86204
1999-02-19,5.6,3.42822,5.01119
1999-02-22,5.575,3.44136,5.07279
1999-02-23,5.505,3.40455,5.0091
1999-02-24,5.5,3.43107,4.99319
1999-02-25,5.42,3.38,4.91387
1999-02-26,5.58,3.49206,5.06352
1999-03-01,5.62,3.4972,5.11607
1999-03-02,5.485,3.40789,5.03904
1999-03-03,5.345,3.30448,4.89469
1999-03-04,5.2225,3.2448,4.81336
1999-03-05,5.295,3.29086,4.88694
1999-03-08,5.245,3.25776,4.80752
1999-03-09,5.315,3.30741,4.8896
1999-03-10,5.24,3.2266,4.7832
1999-03-11,5.285,3.25531,4.85085
1999-03-12,5.3075,3.25115,4.85146
1999-03-15,5.205,3.20308,4.75342
1999-03-16,5.055,3.11652,4.65255
1999-03-17,5.0425,3.10212,4.60082
1999-03-18,5.04,3.09582,4.57954
1999-03-19,5.035,3.0937,4.6087
1999-03-22,5.07,3.11521,4.66636
1999-03-23,5.13,3.15692,4.70426
1999-03-24,5.095,3.1105,4.66148
1999-03-25,5.055,3.08608,4.63974
1999-03-26,5.0575,3.1171,4.67421
1999-03-29,5.0925,3.14255,4.73721
1999-03-30,5.115,3.16327,4.77368
1999-03-31,5.025,3.11725,4.67877
1999-04-01,5.01,3.10987,4.65397
1999-04-06,4.945,3.11889,4.61244
1999-04-07,4.9575,3.10426,4.58391
1999-04-08,4.9775,3.10415,4.60453
1999-04-09,4.915,3.06517,4.5636
1999-04-12,4.98,3.08359,4.58563
1999-04-13,4.89,3.02974,4.53197
1999-04-14,4.94,3.05504,4.57831
1999-04-15,4.88,3.02261,4.5243
1999-04-16,5.02,3.11801,4.6981
1999-04-19,5.065,3.13041,4.7625
1999-04-20,5.145,3.18182,4.83326
1999-04-21,5.115,3.18196,4.82547
1999-04-22,5.1525,3.20828,4.86085
1999-04-23,5.1825,3.20898,4.87306
1999-04-26,5.145,3.18773,4.84874
1999-04-27,5.0975,3.16026,4.79539
1999-04-28,5.205,3.21594,4.88274
1999-04-29,5.275,3.26727,4.97407
1999-04-30,5.44,3.37364,5.1345
1999-05-04,5.325,3.30437,5.03546
1999-05-05,5.295,3.24847,4.96251
1999-05-06,5.43,3.31907,5.02545
1999-05-07,5.2725,3.22971,4.88873
1999-05-10,5.375,3.30058,5.00466
1999-05-11,5.3825,3.31639,5.00884
1999-05-12,5.4,3.33539,5.06804
1999-05-13,5.365,3.31377,5.03992
1999-05-14,5.47,3.3849,5.12652
1999-05-17,5.36,3.31171,5.02108
1999-05-18,5.375,3.31688,5.02806
1999-05-19,5.285,3.26537,4.97178
1999-05-20,5.315,3.2951,4.99061
1999-05-21,5.305,3.2981,5.00472
1999-05-24,5.145,3.21362,4.86295
1999-05-25,5.085,3.17912,4.78814
1999-05-26,5.05,3.15428,4.78814
1999-05-27,4.955,3.10658,4.74163
1999-05-28,4.935,3.07956,4.70224
1999-06-01,4.88,3.04429,4.68106
1999-06-02,4.98,3.09221,4.80463
1999-06-03,4.96,3.0865,4.783
1999-06-04,4.9025,3.04787,4.75048
1999-06-07,4.98,3.09894,4.83495
1999-06-08,4.98,3.10571,4.79307
1999-06-09,4.9275,3.07201,4.7063
1999-06-10,5.02,3.13946,4.79924
1999-06-11,5.09,3.1674,4.84531
1999-06-14,5.115,3.17209,4.89474
1999-06-15,5.0725,3.16932,4.8774
1999-06-16,5.01,3.15392,4.84526
1999-06-17,5.0475,3.17353,4.88153
1999-06-18,5.065,3.17954,4.91271
1999-06-21,4.97,3.12088,4.7973
1999-06-22,5.02,3.15723,4.85728
1999-06-23,5.07,3.20785,4.91756
1999-06-24,5.1,3.22683,4.92754
1999-06-25,5.125,3.2253,4.89728
1999-06-28,5.0725,3.20436,4.87975
1999-06-29,5.15,3.25537,4.97104
1999-06-30,5.2175,3.3127,5.05327
1999-07-01,5.31,3.35863,5.13291
1999-07-02,5.24,3.32593,5.11969
1999-07-05,5.27,3.33967,5.149
1999-07-06,5.2575,3.3586,5.14684
1999-07-07,5.175,3.31901,5.05865
1999-07-08,5.225,3.35258,5.12255
1999-07-09,5.215,3.35802,5.11525
1999-07-12,5.2275,3.36712,5.16041
1999-07-13,5.0885,3.32584,5.0885
1999-07-14,5.12,3.28838,5.02947
1999-07-15,5.05,3.22478,4.95098
1999-07-16,5.11,3.26205,5.01472
1999-07-19,5.05,3.23926,4.97537
1999-07-20,5.05,3.20941,4.86513
1999-07-21,5.025,3.19352,4.80172
1999-07-22,5.115,3.23837,4.85755
1999-07-23,5.13,3.24068,4.88107
1999-07-26,5.115,3.21799,4.78485
1999-07-27,5.16,3.24426,4.85876
1999-07-28,5.15,3.24614,4.8562
1999-07-29,5.3225,3.32137,4.97895
1999-07-30,5.4475,3.36369,5.09112
1999-08-02,5.36,3.31171,5.02108
1999-08-03,5.41,3.34674,5.07981
1999-08-04,5.52,3.40216,5.123
1999-08-05,5.455,3.37145,5.05327
1999-08-06,5.385,3.33437,5.01163
1999-08-09,5.3575,3.33697,5.00935
1999-08-10,5.28,3.27026,4.90706
1999-08-11,5.34,3.3106,4.99532
1999-08-12,5.395,3.351,5.0729
1999-08-13,5.34,3.31163,5.00469
1999-08-16,5.2575,3.27366,4.96928
1999-08-17,5.235,3.27597,4.97624
1999-08-18,5.24,3.26683,4.97626
1999-08-19,5.205,3.24704,4.94772
1999-08-20,5.1875,3.20414,4.85948
1999-08-23,5.245,3.24969,4.93415
1999-08-24,5.13,3.21328,4.87874
1999-08-25,5.11,3.22194,4.89698
1999-08-26,5.075,3.18982,4.8495
1999-08-27,5.12,3.22317,4.98718
1999-08-31,5.0775,3.15961,4.80369
1999-09-01,5.195,3.22631,4.88941
1999-09-02,5.1425,3.19708,4.82185
1999-09-03,5.19,3.2226,4.85728
1999-09-06,5.135,3.20137,4.84434
1999-09-07,5.16,3.21596,4.89796
1999-09-08,5.165,3.19616,4.87034
1999-09-09,5.1875,3.19624,4.89618
1999-09-10,5.2,3.19214,4.94062
1999-09-13,5.19,3.21362,5.01934
1999-09-14,5.135,3.20337,4.95178
1999-09-15,5.13,3.19626,4.94458
1999-09-16,5.1,3.15594,4.91329
1999-09-17,5.0975,3.14466,4.89673
1999-09-20,5.115,3.15157,4.91354
1999-09-21,5.14,3.15531,4.93282
1999-09-22,5.255,3.21407,5.00476
1999-09-23,5.26,3.22025,5.0359
1999-09-24,5.25,3.19635,5.01912
1999-09-27,5.3175,3.2237,5.09095
1999-09-28,5.44,3.30699,5.19084
1999-09-29,5.71,3.47,5.40464
1999-09-30,5.575,3.38494,5.56433
1999-10-01,5.6725,3.43476,5.28412
1999-10-04,5.605,3.38262,5.22367
1999-10-05,5.71,3.45433,5.34895
1999-10-06,5.4725,3.30365,5.0836
1999-10-07,5.5775,3.37621,5.21749
1999-10-08,5.555,3.35954,5.21841
1999-10-11,5.52,3.33333,5.19529
1999-10-12,5.565,3.36762,5.22045
1999-10-13,5.55,3.3555,5.15081
1999-10-14,5.65,3.4139,5.25093
1999-10-15,5.38,3.22833,4.95168
1999-10-18,5.345,3.20252,4.92173
1999-10-19,5.23,3.12799,4.83141
1999-10-20,5.24,3.14149,4.86311
1999-10-21,5.1725,3.09175,4.79824
1999-10-22,5.21,3.10859,4.83527
1999-10-25,5.24,3.15566,4.90407
1999-10-26,5.2625,3.174,4.94596
1999-10-27,5.185,3.13,4.8869
1999-10-28,5.21,3.17103,4.94777
1999-10-29,5.29,3.23448,5.05978
1999-11-01,5.195,3.15326,4.91718
1999-11-02,5.21,3.16525,4.95483
1999-11-03,5.22,3.16364,4.96906
1999-11-04,5.22,3.17518,4.96906
1999-11-05,5.21,3.2032,5.00962
1999-11-08,5.055,3.11364,4.85358
1999-11-09,5.0775,3.12847,4.87284
1999-11-10,5.11,3.15043,4.90874
1999-11-11,5.125,3.15676,4.92315
1999-11-12,5.075,3.13368,4.89629
1999-11-15,5.07,3.13156,4.91279
1999-11-16,5.095,3.13828,4.92508
1999-11-17,5.1675,3.17804,4.96636
1999-11-18,5.1,3.14039,4.90385
1999-11-19,5.13,3.1696,4.97575
1999-11-22,5.135,3.1678,4.97819
1999-11-23,5.1725,3.18406,5.00726
1999-11-24,5.25,3.24675,5.12946
1999-11-25,5.1975,3.21528,5.09809
1999-11-26,5.1975,3.23832,5.14604
1999-11-29,5.22,3.25538,5.1581
1999-11-30,5.18,3.24765,5.14655
1999-12-01,5.19,3.24274,5.13861
1999-12-02,5.16,3.22904,5.12668
1999-12-03,5.085,3.17614,5.09979
1999-12-06,5.07,3.152,4.99507
1999-12-07,5.135,3.16,5.022
1999-12-08,5.14,3.166,5.02444
1999-12-09,5.09,3.1381,4.99264
1999-12-10,5.1075,3.14404,5.02954
1999-12-13,5.115,3.1506,5.04438
1999-12-14,5.1025,3.15066,5.07911
1999-12-15,5.185,3.22852,5.16949
1999-12-16,5.16,3.19264,5.08621
1999-12-17,5.2,3.22481,5.10555
1999-12-20,5.2,3.23685,5.16129
1999-12-21,5.175,3.22029,5.13138
1999-12-22,5.165,3.20409,5.12655
1999-12-23,5.1975,3.22626,5.14348
1999-12-24,5.19,3.19778,5.10827
1999-12-29,5.19,3.20766,5.14116
1999-12-30,5.33,3.29827,5.31141
2000-01-04,5.3025,3.23225,5.13808
2000-01-05,5.285,3.22354,5.10135
2000-01-06,5.14,3.11515,4.94231
2000-01-07,5.135,3.12158,4.99028
2000-01-10,5.145,3.1439,5.03178
2000-01-11,5.155,3.13755,5.00729
2000-01-12,5.145,3.12386,4.99386
2000-01-13,5.09,3.09611,4.94895
2000-01-14,5.095,3.09915,4.97802
2000-01-17,5.125,3.13647,5.07175
2000-01-18,5.13,3.13953,5.08828
2000-01-19,5.1025,3.11508,5.04948
2000-01-20,5.13,3.1157,5.07669
2000-01-21,5.18,3.12896,5.07669
2000-01-24,5.21,3.14899,5.18718
2000-01-25,5.2675,3.20018,5.25961
2000-01-26,5.2,3.16494,5.19221
2000-01-27,5.295,3.23458,5.295
2000-01-28,5.37,3.29954,5.44901
2000-01-31,5.26,3.23892,5.36188
2000-02-01,5.2425,3.25177,5.40185
2000-02-02,5.2075,3.2395,5.352
2000-02-03,5.2,3.25,5.33607
2000-02-04,5.23,3.29345,5.30695
2000-02-07,5.4475,3.41965,5.57289
2000-02-08,5.27,3.29375,5.34374
2000-02-09,5.3625,3.32765,5.41284
2000-02-10,5.36,3.33347,5.4306
2000-02-11,5.36,3.35314,5.46939
2000-02-14,5.235,3.29349,5.2959
2000-02-15,5.24,3.30391,5.34149
2000-02-16,5.23,3.26875,5.33129
2000-02-17,5.285,3.28057,5.44845
2000-02-18,5.23,3.25948,5.30426
2000-02-21,5.24,3.2771,5.3198
2000-02-22,5.24,3.25972,5.24
2000-02-23,5.255,3.267,5.2263
2000-02-24,5.22,3.2625,5.2568
2000-02-25,5.15,3.23188,5.2444
2000-02-28,5.0775,3.1934,5.25078
2000-02-29,5.095,3.19837,5.22832
2000-03-01,5.125,3.23548,5.29169
2000-03-02,5.035,3.18067,5.18538
2000-03-03,5.02,3.18023,5.19669
2000-03-06,5.09,3.22765,5.28282
2000-03-07,5.05,3.20839,5.26042
2000-03-08,5.065,3.20976,5.30366
2000-03-09,5.05,3.1962,5.23859
2000-03-10,5.11,3.2352,5.30909
2000-03-13,5.0925,3.2231,5.24459
2000-03-14,5.08,3.23361,5.28067
2000-03-15,5.08,3.23052,5.26425
2000-03-16,5.115,3.25071,5.27864
2000-03-17,5.06,3.2127,5.22997
2000-03-20,5.065,3.23332,5.21627
2000-03-21,5.035,3.27496,5.18004
2000-03-22,5.13,3.27377,5.34375
2000-03-23,5.105,3.23408,5.3039
2000-03-24,5.08,3.19899,5.23064
2000-03-27,5.09,3.18125,5.22587
2000-03-28,5.065,3.19516,5.23785
2000-03-29,5.05,3.18411,5.27691
2000-03-30,4.94,3.10692,5.1673
2000-03-31,4.935,3.09404,5.17296
2000-04-03,5.04,3.16484,5.28025
2000-04-04,4.99,3.1207,5.22787
2000-04-05,5.11,3.20477,5.28165
2000-04-06,5.095,3.21147,5.28801
2000-04-07,5.085,3.21327,5.3107
2000-04-10,5.08,3.21356,5.31381
2000-04-11,5.1175,3.22769,5.33073
2000-04-12,5.095,3.21451,5.32671
2000-04-13,5.1,3.21058,5.33194
2000-04-14,5.13,3.23966,5.37736
2000-04-17,5.135,3.23363,5.35454
2000-04-18,5.085,3.21066,5.34719
2000-04-19,5.1025,3.22841,5.38807
2000-04-20,5.095,3.22468,5.42021
2000-04-25,4.96,3.14921,5.32189
2000-04-26,4.97,3.14956,5.40217
2000-04-27,4.975,3.16275,5.39881
2000-04-28,4.9375,3.14892,5.44978
2000-05-02,5.005,3.20013,5.5
2000-05-03,5.0,3.19693,5.57414
2000-05-04,5.0,3.22581,5.60224
2000-05-05,5.075,3.29974,5.6609
2000-05-08,4.985,3.26137,5.58543
2000-05-09,4.99,3.25081,5.5692
2000-05-10,5.025,3.29292,5.51289
2000-05-11,5.0,3.33333,5.49451
2000-05-12,4.97,3.28161,5.49475
2000-05-15,4.98,3.29482,5.45057
2000-05-16,5.005,3.33222,5.51515
2000-05-17,5.04,3.38028,5.63443
2000-05-18,4.965,3.34907,5.56303
2000-05-19,4.98,3.3558,5.60811
2000-05-22,4.9775,3.34734,5.53056
2000-05-23,4.995,3.375,5.48299
2000-05-24,4.98,3.37398,5.47253
2000-05-25,4.9675,3.35869,5.50416
2000-05-26,4.915,3.3322,5.36572
2000-05-30,4.94,3.29333,5.27496
2000-05-31,4.9,3.2765,5.26033
2000-06-01,4.895,3.2765,5.26033
2000-06-02,4.91,3.27989,5.25134
2000-06-05,5.03,3.32562,5.32839
2000-06-06,5.005,3.308,5.2883
2000-06-07,5.045,3.3093,5.2717
2000-06-08,5.055,3.3279,5.2711
2000-06-09,5.035,3.33886,5.27225
2000-06-12,5.01,3.31788,5.25708
2000-06-13,5.0875,3.3603,5.30777
2000-06-14,4.995,3.32114,5.18692
2000-06-15,5.06,3.35544,5.30676
2000-06-16,5.05,3.33995,5.27691
2000-06-19,5.04,3.32673,5.22551
2000-06-20,4.99,3.31121,5.23061
2000-06-21,5.02,3.33112,5.29815
2000-06-22,4.93,3.27575,5.24747
2000-06-23,4.955,3.2967,5.2825
2000-06-26,4.94,3.2933,5.3004
2000-06-27,4.955,3.30885,5.27128
2000-06-28,4.935,3.28016,5.24164
2000-06-29,4.9775,3.2768,5.2312
2000-06-30,5.0175,3.3173,5.2402
2000-07-03,4.995,3.3057,5.2578
2000-07-04,4.99,3.2991,5.2637
2000-07-05,4.99,3.2959,5.2196
2000-07-06,4.97,3.2925,5.1879
2000-07-07,4.985,3.2958,5.2529
2000-07-10,4.975,3.28166,5.2284
2000-07-11,4.975,3.28991,5.21488
2000-07-12,4.955,3.27279,5.21579
2000-07-13,4.955,3.29674,5.29098
2000-07-14,4.96,3.30998,5.31049
2000-07-17,5.005,3.33667,5.33014
2000-07-18,5.015,3.34668,5.36364
2000-07-19,4.99,3.33222,5.41508
2000-07-20,4.96,3.31773,5.38253
2000-07-21,4.9875,3.29425,5.33422
2000-07-24,4.925,3.2401,5.2702
2000-07-25,4.92,3.2475,5.2229
2000-07-26,4.965,3.26967,5.28191
2000-07-27,4.935,3.25635,5.25279
2000-07-28,4.95,3.27815,5.33118
2000-07-31,4.95,3.3033,5.35425
2000-08-01,4.9775,3.31994,5.37527
2000-08-02,4.96,3.33109,5.4178
2000-08-03,4.9575,3.33838,5.49003
2000-08-04,4.9475,3.29723,5.46987
2000-08-07,4.92,3.26476,5.41254
2000-08-08,4.925,3.26592,5.445
2000-08-09,4.87,3.2445,5.42921
2000-08-10,4.875,3.25,5.40166
2000-08-11,4.9,3.25365,5.36692
2000-08-14,4.91,3.26463,5.43743
2000-08-15,4.865,3.23256,5.32859
2000-08-16,4.845,3.22677,5.53884
2000-08-17,4.87,3.24883,5.33699
2000-08-18,4.8525,3.24148,5.3149
2000-08-21,4.835,3.2417,5.35604
2000-08-22,4.8275,3.24975,5.36986
2000-08-23,4.81,3.24671,5.38634
2000-08-24,4.76,3.2173,5.28302
2000-08-25,4.86,3.2938,5.38206
2000-08-29,4.885,3.33447,5.42475
2000-08-30,4.8925,3.38113,5.50957
2000-08-31,4.91,3.37225,5.49217
2000-09-01,4.94,3.4069,5.55056
2000-09-04,4.955,3.38341,5.49945
2000-09-05,4.9425,3.40862,5.57215
2000-09-06,4.95,3.41379,5.60589
2000-09-07,4.91,3.4216,5.66321
2000-09-08,4.89,3.4364,5.60137
2000-09-11,4.865,3.44181,5.66027
2000-09-12,4.855,3.45798,5.63225
2000-09-13,4.88,3.46591,5.64162
2000-09-14,4.865,3.43695,5.59195
2000-09-15,4.8675,3.45213,5.63694
2000-09-18,4.855,3.47034,5.68501
2000-09-19,4.8475,3.4551,5.68288
2000-09-20,4.855,3.43595,5.73877
2000-09-21,4.82,3.40275,5.66725
2000-09-22,4.8825,3.34418,5.60241
2000-09-25,4.8925,3.3504,5.5657
2000-09-26,4.8975,3.3683,5.5812
2000-09-27,4.9,3.344,5.537
2000-09-28,4.9375,3.3692,5.576
2000-09-29,4.8875,3.3203,5.554
2000-10-02,4.8825,3.3101,5.533
2000-10-03,4.88,3.3356,5.5644
2000-10-04,4.885,3.3551,5.5829
2000-10-05,4.875,3.353,5.5842
2000-10-06,4.855,3.347,5.5613
2000-10-09,4.86,3.35635,5.58621
2000-10-10,4.865,3.33905,5.56636
2000-10-11,4.885,3.34246,5.59885
2000-10-12,4.8525,3.32136,5.60983
2000-10-13,4.8825,3.31354,5.64125
2000-10-16,4.86,3.361,5.70757
2000-10-17,4.845,3.37396,5.7
2000-10-18,4.84,3.34023,5.66745
2000-10-19,4.83,3.34256,5.72954
2000-10-20,4.815,3.32528,5.69149
2000-10-23,4.83,3.33791,5.75685
2000-10-24,4.78,3.28975,5.7177
2000-10-25,4.78,3.31484,5.74865
2000-10-26,4.75,3.331,5.72289
2000-10-27,4.7175,3.28346,5.66327
2000-10-30,4.755,3.24795,5.59083
2000-10-31,4.74,3.2701,5.6295
2000-11-01,4.75,3.28,5.55231
2000-11-02,4.75,3.273,5.488
2000-11-03,4.71,3.24492,5.38902
2000-11-06,4.73,3.26657,5.45245
2000-11-07,4.74,3.31237,5.51163
2000-11-08,4.715,3.31226,5.50175
2000-11-09,4.7225,3.33157,5.53634
2000-11-10,4.725,3.30998,5.46875
2000-11-13,4.67,3.26117,5.41763
2000-11-14,4.6625,3.2548,5.42782
2000-11-15,4.66,3.26674,5.41546
2000-11-16,4.67,3.26903,5.42807
2000-11-17,4.6525,3.27065,5.44789
2000-11-20,4.645,3.25736,5.46471
2000-11-21,4.6475,3.26369,5.47087
2000-11-22,4.62,3.26156,5.47393
2000-11-23,4.62,3.28943,5.47393
2000-11-24,4.615,3.2847,5.46154
2000-11-27,4.62,3.28358,5.50328
2000-11-28,4.6925,3.30924,5.51086
2000-11-29,4.695,3.30285,5.43717
2000-11-30,4.63,3.25712,5.33103
2000-12-01,4.685,3.26822,5.35123
2000-12-04,4.665,3.21946,5.25338
2000-12-05,4.6925,3.24404,5.31728
2000-12-06,4.71,3.27766,5.32203
2000-12-07,4.745,3.27693,5.30464
2000-12-08,4.71,3.24828,5.29213
2000-12-11,4.66,3.20275,5.28944
2000-12-12,4.66,3.21601,5.30752
2000-12-13,4.65,3.21133,5.30822
2000-12-14,4.6375,3.15691,5.24308
2000-12-15,4.61,3.12225,5.13363
2000-12-18,4.575,3.11234,5.11173
2000-12-19,4.57,3.12265,5.14061
2000-12-20,4.61,3.14033,5.10238
2000-12-21,4.605,3.1284,5.0355
2000-12-22,4.6,3.10496,4.98375
2000-12-27,4.63,3.11156,4.97048
2000-12-28,4.595,3.08908,4.94618
2000-12-29,4.575,3.06635,4.91407
2001-01-02,4.59,3.07744,4.85714
2001-01-03,4.525,3.00166,4.73822
2001-01-04,4.495,3.00368,4.74908
2001-01-05,4.52,3.01133,4.73298
2001-01-08,4.57,3.04059,4.808
2001-01-09,4.55,3.05574,4.84043
2001-01-10,4.53,3.03518,4.81147
2001-01-11,4.545,3.03607,4.77667
2001-01-12,4.56,3.05732,4.77987
2001-01-15,4.6,3.11337,4.87805
2001-01-16,4.605,3.1284,4.89373
2001-01-17,4.6675,3.1687,4.97336
2001-01-18,4.725,3.20883,5.01592
2001-01-19,4.82,3.2659,5.11677
2001-01-22,4.775,3.26943,5.13165
2001-01-23,4.805,3.26649,5.10085
2001-01-24,4.765,3.25034,5.12641
2001-01-25,4.7775,3.2971,5.22702
2001-01-26,4.785,3.26844,5.15903
2001-01-29,4.785,3.28415,5.20675
2001-01-30,4.7975,3.28934,5.22603
2001-01-31,4.79,3.27186,5.14777
2001-02-01,4.7975,3.25034,5.09019
2001-02-02,4.745,3.21368,5.04251
2001-02-05,4.72,3.2,5.01591
2001-02-06,4.66,3.17547,4.98929
2001-02-07,4.63,3.16906,4.96781
2001-02-08,4.58,3.15644,4.96208
2001-02-09,4.57,3.16263,4.95125
2001-02-12,4.555,3.13813,4.91635
2001-02-13,4.57,3.13874,4.92722
2001-02-14,4.55,3.12071,4.94565
2001-02-15,4.515,3.12025,4.97247
2001-02-16,4.5,3.09917,4.93421
2001-02-19,4.495,3.09147,4.86999
2001-02-20,4.4975,3.12978,4.94231
2001-02-21,4.42,3.06094,4.8306
2001-02-22,4.425,3.06334,4.87603
2001-02-23,4.45,3.08172,4.92257
2001-02-26,4.435,3.06073,4.87899
2001-02-27,4.4625,3.09252,4.87705
2001-02-28,4.43,3.05939,4.79178
2001-03-01,4.51,3.11034,4.85991
2001-03-02,4.42,3.00885,4.72222
2001-03-05,4.4,2.9923,4.7261
2001-03-06,4.42,3.01193,4.76807
2001-03-07,4.42,3.01913,4.73487
2001-03-08,4.46,3.03815,4.78798
2001-03-09,4.505,3.07509,4.81818
2001-03-12,4.51,3.07955,4.86253
2001-03-13,4.415,3.03644,4.78591
2001-03-14,4.45,3.06052,4.85278
2001-03-15,4.42,3.06306,4.86784
2001-03-16,4.35,3.03983,4.85491
2001-03-19,4.325,3.0192,4.80022
2001-03-20,4.335,3.02935,4.80599
2001-03-21,4.335,3.03359,4.82202
2001-03-22,4.34,3.05204,4.87093
2001-03-23,4.345,3.05341,4.85475
2001-03-26,4.35,3.03665,4.87122
2001-03-27,4.365,3.04393,4.87165
2001-03-28,4.4275,3.09615,4.99154
2001-03-29,4.36,3.02568,4.91545
2001-03-30,4.33,3.03647,4.9093
2001-04-02,4.295,3.02146,4.89459
2001-04-03,4.325,3.04149,4.8953
2001-04-04,4.325,3.02236,4.81626
2001-04-05,4.345,3.02577,4.8251
2001-04-06,4.35,3.04089,4.85491
2001-04-09,4.35,3.01247,4.87259
2001-04-10,4.325,2.99723,4.8324
2001-04-11,4.33,3.01427,4.8679
2001-04-12,4.365,3.03758,4.92942
2001-04-17,4.405,3.07504,5.01138
2001-04-18,4.325,3.03296,4.92316
2001-04-19,4.375,3.05944,4.9491
2001-04-20,4.43,3.06999,4.92222
2001-04-23,4.42,3.06944,4.91657
2001-04-24,4.43,3.08174,4.9442
2001-04-25,4.435,3.08844,4.95808
2001-04-26,4.38,3.04167,4.88022
2001-04-27,4.4,3.0492,4.87805
2001-04-30,4.365,3.04776,4.91831
2001-05-01,4.3375,3.03853,4.8956
2001-05-02,4.385,3.06643,4.92144
2001-05-03,4.385,3.06536,4.92697
2001-05-04,4.36,3.04045,4.88789
2001-05-08,4.325,3.01604,4.87324
2001-05-09,4.3225,3.03333,4.90357
2001-05-10,4.395,3.08638,4.95211
2001-05-11,4.345,3.06526,4.95439
2001-05-14,4.34,3.05634,4.96
2001-05-15,4.34,3.06173,4.94869
2001-05-16,4.335,3.03678,4.91218
2001-05-17,4.42,3.08767,5.0085
2001-05-18,4.45,3.11625,5.07123
2001-05-21,4.585,3.19401,5.24
2001-05-22,4.515,3.14854,5.18966
2001-05-23,4.52,3.17639,5.26193
2001-05-24,4.625,3.26855,5.37791
2001-05-25,4.5675,3.21882,5.32653
2001-05-29,4.52,3.18534,5.28655
2001-05-30,4.5125,3.17558,5.27778
2001-05-31,4.425,3.12169,5.21816
2001-06-01,4.395,3.09944,5.18584
2001-06-04,4.405,3.1043,5.16716
2001-06-05,4.3475,3.08771,5.14497
2001-06-06,4.36,3.10763,5.10539
2001-06-07,4.335,3.13675,5.12109
2001-06-08,4.345,3.14855,5.12382
2001-06-11,4.36,3.14801,5.13545
2001-06-12,4.3325,3.1532,5.11511
2001-06-13,4.385,3.18446,5.13166
2001-06-14,4.3975,3.16139,5.16138
2001-06-15,4.45,3.15827,5.14154
2001-06-18,4.375,3.12054,5.09907
2001-06-19,4.43,3.17563,5.17523
2001-06-20,4.4,3.15412,5.16735
2001-06-21,4.35,3.0895,5.0818
2001-06-22,4.335,3.0747,5.088
2001-06-25,4.32,3.05085,5.01742
2001-06-26,4.3,3.0464,4.9942
2001-06-27,4.3525,3.0749,5.0464
2001-06-28,4.305,3.051,5.0528
2001-06-29,4.335,3.0887,5.112
2001-07-02,4.305,3.0413,5.0869
2001-07-03,4.29,3.0426,5.0679
2001-07-04,4.27,3.0435,5.0533
2001-07-05,4.26,3.03203,5.0654
2001-07-06,4.225,3.0157,5.03576
2001-07-09,4.265,3.03343,5.04734
2001-07-10,4.265,3.02482,4.99415
2001-07-11,4.255,3.00282,4.94193
2001-07-12,4.26,3.02664,4.99121
2001-07-13,4.2525,3.031,4.97368
2001-07-16,4.31,3.07857,5.02624
2001-07-17,4.22,3.01429,4.95596
2001-07-18,4.24,3.00923,4.91309
2001-07-19,4.27,3.01447,4.88558
2001-07-20,4.22,2.94796,4.8201
2001-07-23,4.2575,2.99087,4.89931
2001-07-24,4.26,3.00317,4.89093
2001-07-25,4.24,2.97857,4.84571
2001-07-26,4.24,2.96503,4.82641
2001-07-27,4.25,2.98036,4.84883
2001-07-30,4.225,2.96595,4.82857
2001-07-31,4.215,2.95686,4.8089
2001-08-01,4.24,2.96193,4.81271
2001-08-02,4.2325,2.95669,4.79603
2001-08-03,4.24,1.96503,4.81271
2001-08-06,4.22,2.96557,4.79001
2001-08-07,4.14,2.92373,4.72603
2001-08-08,4.155,2.93432,4.74586
2001-08-09,4.155,2.924,4.68962
2001-08-10,4.22,2.95933,4.72036
2001-08-13,4.175,2.93291,4.64147
2001-08-14,4.16,2.92752,4.64027
2001-08-15,4.23,2.94363,4.64325
2001-08-16,4.17,2.87884,4.54992
2001-08-17,4.215,2.91696,4.60656
2001-08-20,4.24,2.93426,4.63641
2001-08-21,4.165,2.77667,4.55939
2001-08-22,4.205,2.88805,4.55827
2001-08-23,4.195,2.90211,4.60989
2001-08-24,4.22,2.92649,4.62973
