,Down,Stock_ID,Up
2015-12-22,-38.63198458574181,000950.XSHE,-2.215799614643549
2005-10-17,-4.788418708240538,000951.XSHE,0.7795100222717196
2006-04-11,-14.83300589390963,000951.XSHE,3.5363457760314305
2006-08-29,-12.857142857142861,000951.XSHE,-0.5042016806722627
2006-11-28,1.5930485155684138,000951.XSHE,67.41491672700943
2007-01-09,-7.496075353218208,000951.XSHE,17.621664050235474
2009-03-19,-2.0489977728285096,000951.XSHE,6.9042316258351955
2009-04-14,-13.291666666666677,000951.XSHE,-1.2083333333333344
2010-03-08,-10.1010101010101,000951.XSHE,-0.7070707070706967
2013-08-13,-4.109589041095887,000951.XSHE,10.469667318982365
2015-11-09,-5.675508945095635,000951.XSHE,11.104256631708823
2017-02-09,-3.9092055485498016,000951.XSHE,1.8915510718789441
2017-06-14,3.0959752321981453,000951.XSHE,29.25696594427244
2017-06-16,-0.6711409395973144,000951.XSHE,24.533929903057413
2017-06-20,3.728560775540641,000951.XSHE,24.533929903057413
2017-06-28,0.26385224274405766,000951.XSHE,16.029023746701846
2005-08-09,-3.095975232198133,000952.XSHE,5.572755417956662
2005-08-22,-1.230769230769224,000952.XSHE,27.692307692307704
2005-08-25,-1.230769230769224,000952.XSHE,27.692307692307704
2006-03-01,-9.660574412532641,000952.XSHE,-4.438642297650127
2006-10-18,-18.539325842696634,000952.XSHE,5.617977528089878
2007-03-06,0.0,000952.XSHE,55.22935779816515
2007-03-07,3.1192660550458715,000952.XSHE,55.22935779816515
2009-10-20,-2.6832460732984305,000952.XSHE,12.303664921465975
2012-02-06,-3.068340306834027,000952.XSHE,11.29707112970712
2012-02-24,-3.5131744040150488,000952.XSHE,4.391468005018828
2012-12-27,-0.17211703958691543,000952.XSHE,10.154905335628241
2014-07-31,-0.8333333333333366,000952.XSHE,60.357142857142854
2015-02-27,-2.700617283950628,000952.XSHE,22.145061728395056
2015-04-14,-22.238095238095244,000952.XSHE,-5.714285714285711
2015-10-16,-6.576980568011964,000952.XSHE,24.514200298953657
2006-01-17,-0.7326007326007351,000953.XSHE,8.424908424908432
2006-01-19,-1.4545454545454595,000953.XSHE,7.636363636363641
2006-07-11,-18.39378238341969,000953.XSHE,-0.7772020725388626
2006-10-10,-17.55263790367859,000953.XSHE,1.842105263157901
2006-12-25,-1.730103806228383,000953.XSHE,43.598615916955026
2007-01-16,-4.237288135593218,000953.XSHE,60.16949152542372
2009-02-05,-14.081632653061233,000953.XSHE,12.040816326530608
2009-05-19,-7.680250783699064,000953.XSHE,7.366771159874605
2010-07-27,3.6259541984732726,000953.XSHE,24.045801526717554
2010-08-19,-2.923076923076929,000953.XSHE,10.153846153846157
2011-04-08,-18.219461697722565,000953.XSHE,3.2091097308488665
2012-10-22,-13.709677419354833,000953.XSHE,0.40322580645162226
2014-03-25,-3.0612244897959253,000953.XSHE,4.489795918367342
2014-07-30,-0.7285974499089259,000953.XSHE,18.57923497267759
2015-03-20,-1.1428571428571388,000953.XSHE,16.114285714285717
2015-03-27,-2.8895768833849265,000953.XSHE,11.86790505675955
2005-08-15,0.0,000955.XSHE,18.773946360153264
2005-09-13,-12.903225806451601,000955.XSHE,2.2580645161290396
2007-02-08,6.285714285714287,000955.XSHE,42.285714285714306
2007-03-02,-4.88888888888889,000955.XSHE,24.666666666666675
2007-08-07,-8.219178082191778,000955.XSHE,8.980213089802124
2007-12-24,1.6949152542372825,000955.XSHE,106.94915254237291
2008-07-14,-17.580144777662888,000955.XSHE,12.099276111685612
2009-11-17,-3.5982008995502373,000955.XSHE,8.845577211394298
2011-03-11,-3.4710743801652892,000955.XSHE,2.479338842975218
2011-10-10,-10.3896103896104,000955.XSHE,0.9740259740259632
2012-03-09,-6.083650190114053,000955.XSHE,7.984790874524715
2014-03-25,-5.292479108635096,000955.XSHE,0.5571030640668528
2014-04-30,-6.091370558375629,000955.XSHE,0.5076142131979701
2014-07-04,1.282051282051289,000955.XSHE,10.256410256410255
2015-03-02,0.6849315068493157,000955.XSHE,21.746575342465764
2015-06-04,-48.370370370370374,000955.XSHE,6.296296296296294
2015-10-16,-5.919003115264796,000955.XSHE,49.68847352024922
2015-12-22,-42.43772241992883,000955.XSHE,-4.537366548042702
2005-08-05,0.0,000957.XSHE,26.818181818181806
2005-08-17,9.090909090909093,000957.XSHE,20.77922077922078
2006-02-08,-9.398496240601501,000957.XSHE,1.5037593984962472
2006-06-21,-5.79710144927535,000957.XSHE,8.695652173913048
2006-06-29,-10.034602076124566,000957.XSHE,3.8062283737024165
2006-07-06,-14.333333333333334,000957.XSHE,0.0
2006-07-07,-14.333333333333334,000957.XSHE,-0.6666666666666671
2006-12-14,-7.092198581560272,000957.XSHE,11.702127659574467
2007-05-29,-35.142594296228154,000957.XSHE,-6.899724011039564
2007-12-20,0.5486968449931416,000957.XSHE,30.452674897119326
2009-03-27,-6.136680613668052,000957.XSHE,3.626220362622032
2009-10-21,-1.926163723916534,000957.XSHE,27.768860353130016
2010-07-30,-2.6410564225690347,000957.XSHE,9.603841536614652
2010-08-04,-2.0408163265306105,000957.XSHE,10.204081632653065
2010-09-10,-6.3157894736842035,000957.XSHE,9.999999999999979
2013-01-14,-3.6918138041733615,000957.XSHE,5.617977528089877
2013-01-18,-4.306220095693772,000957.XSHE,4.94417862838916
2013-12-16,-3.499469777306477,000957.XSHE,14.209968186638388
2015-12-03,-10.820895522388064,000957.XSHE,-4.1044776119402995
2016-06-30,-20.89292010949424,000957.XSHE,4.933920704845812
2005-06-02,-1.9047619047619129,000958.XSHE,7.301587301587303
2005-11-25,-4.999999999999992,000958.XSHE,1.923076923076919
2006-01-23,-3.412969283276464,000958.XSHE,16.382252559726957
2007-04-04,2.707581227436834,000958.XSHE,38.628158844765345
2007-04-12,2.1138211382113794,000958.XSHE,35.28455284552845
2007-07-26,1.1744966442953075,000958.XSHE,56.37583892617452
2008-05-19,-36.40449438202248,000958.XSHE,-4.157303370786534
2009-02-09,-5.749999999999999,000958.XSHE,18.999999999999993
2009-02-12,-14.318181818181817,000958.XSHE,8.181818181818178
2009-06-15,-1.657458563535915,000958.XSHE,19.889502762430947
2009-11-12,1.8587360594795557,000958.XSHE,20.446096654275095
2009-11-18,-2.98769771528999,000958.XSHE,13.884007029876976
2010-01-19,-14.529914529914537,000958.XSHE,-4.957264957264964
2012-02-01,-0.5988023952095761,000958.XSHE,11.676646706586828
2012-03-06,-16.353887399463797,000958.XSHE,-0.5361930294906124
2013-08-29,-5.241935483870963,000958.XSHE,4.637096774193548
2014-07-23,-6.81265206812653,000958.XSHE,27.85888077858879
2006-01-12,-4.494382022471927,000959.XSHE,5.617977528089873
2006-01-25,-4.363636363636361,000959.XSHE,3.2727272727272605
2006-12-05,-2.5078369905956164,000959.XSHE,15.360501567398138
2007-05-08,-25.029797377830754,000959.XSHE,8.581644815256244
2009-05-25,1.5021459227467868,000959.XSHE,30.257510729613745
2009-07-16,-5.210395001517229,000959.XSHE,12.581828590430993
2012-01-20,-1.0416666666666643,000959.XSHE,7.291666666666666
2012-02-02,-0.6920415224913582,000959.XSHE,10.726643598615913
2012-02-08,0.0,000959.XSHE,9.21501706484641
2012-02-15,0.6756756756756692,000959.XSHE,8.108108108108105
2012-02-28,-9.062500000000004,000959.XSHE,-0.937500000000012
2012-06-12,-10.130718954248364,000959.XSHE,1.6339869281045667
2012-08-09,-14.241486068111456,000959.XSHE,7.120743034055721
2012-08-16,-16.816816816816814,000959.XSHE,3.9039039039039
2013-01-07,-0.35971223021581594,000959.XSHE,12.949640287769807
2013-10-11,-10.480349344978181,000959.XSHE,-2.1834061135371066
2014-07-21,0.0,000959.XSHE,16.917293233082685
2014-07-22,3.759398496240582,000959.XSHE,16.917293233082685
2014-08-04,-3.3333333333333313,000959.XSHE,6.666666666666678
2014-08-29,0.9374999999999979,000959.XSHE,18.749999999999986
2014-09-15,-7.222222222222239,000959.XSHE,5.555555555555539
2014-11-14,0.8174386920981029,000959.XSHE,30.245231607629435
2016-07-06,-2.2113022113022183,000959.XSHE,3.6855036855036722
2016-07-11,-2.2113022113022183,000959.XSHE,3.6855036855036722
2016-09-12,-10.38732394366197,000959.XSHE,12.5
2016-10-24,0.9836065573770574,000959.XSHE,16.557377049180342
2016-10-28,-1.5649452269170523,000959.XSHE,11.267605633802827
2017-01-06,-10.196078431372552,000959.XSHE,-1.307189542483667
2005-02-25,-15.000000000000002,000960.XSHE,3.9473684210526425
2005-04-13,-20.389610389610393,000960.XSHE,0.649350649350651
2005-08-16,-8.766233766233757,000960.XSHE,3.733766233766226
2005-09-09,-6.239999999999988,000960.XSHE,3.5199999999999996
2007-01-23,-4.959999999999993,000960.XSHE,48.8
2017-07-24,-8.692767086927674,000960.XSHE,5.640345056403448
2005-08-11,-3.80622837370243,000961.XSHE,5.190311418685128
2005-08-24,-1.3793103448275854,000961.XSHE,8.620689655172418
2005-09-15,-14.423076923076922,000961.XSHE,0.9615384615384514
2006-03-23,-2.074688796680512,000961.XSHE,3.734439834024885
2006-04-11,-13.200000000000003,000961.XSHE,20.4
2007-01-11,-6.034482758620693,000961.XSHE,17.816091954022983
2007-03-06,10.08403361344539,000961.XSHE,35.50420168067227
2008-07-29,-33.05555555555555,000961.XSHE,-2.6388888888888946
2009-04-07,-4.234122042341206,000961.XSHE,21.419676214196777
2009-04-13,-4.234122042341206,000961.XSHE,47.57160647571607
2009-09-16,-14.397905759162304,000961.XSHE,15.706806282722507
2010-07-23,-6.023029229406545,000961.XSHE,3.8086802480070943
2011-01-12,-21.980495123780944,000961.XSHE,-4.726181545386355
2011-07-04,-15.970961887477308,000961.XSHE,0.09074410163339125
2011-07-06,-15.970961887477308,000961.XSHE,0.09074410163339125
2011-08-23,-13.542688910696759,000961.XSHE,2.649656526005903
2011-08-24,-13.542688910696759,000961.XSHE,2.649656526005903
2012-02-23,-0.7070707070707102,000961.XSHE,12.525252525252528
2012-03-09,-12.47755834829444,000961.XSHE,-0.897666068222637
2012-12-06,-2.854812398042427,000961.XSHE,13.621533442088078
2013-05-22,-5.673076923076927,000961.XSHE,10.961538461538437
2013-07-18,-13.45971563981043,000961.XSHE,0.09478672985781345
2016-05-05,-6.979405034324934,000961.XSHE,-0.05720823798628522
2005-08-02,-2.0565552699228764,000962.XSHE,13.62467866323907
2005-08-03,-2.0565552699228764,000962.XSHE,13.62467866323907
2005-08-09,-2.4449877750611138,000962.XSHE,9.046454767726164
2005-09-16,-13.967611336032396,000962.XSHE,0.8097165991902824
2005-12-06,-1.4084507042253425,000962.XSHE,11.971830985915483
2005-12-07,-1.4084507042253425,000962.XSHE,17.13615023474179
2005-12-26,-1.5086206896551597,000962.XSHE,39.870689655172406
2007-02-15,1.8218623481781222,000962.XSHE,22.368421052631575
2009-01-14,2.7900146842878173,000962.XSHE,35.3891336270191
2009-02-12,-8.333333333333345,000962.XSHE,13.513513513513495
2009-06-01,-3.0078023140901866,000962.XSHE,7.862820808195374
2010-05-21,0.1705740849904796,000962.XSHE,11.997363216875398
2011-07-06,-9.022556390977456,000962.XSHE,1.8796992481202888
2012-02-06,-1.7149615612063747,000962.XSHE,7.1555292726197735
2012-12-25,-2.5306122448979638,000962.XSHE,10.857142857142861
2014-12-02,-7.176287051482058,000962.XSHE,6.942277691107648
2015-03-10,0.47581284694687154,000962.XSHE,18.477398889770026
2015-10-22,-2.8921998247151626,000962.XSHE,13.058720420683612
2015-11-06,0.0,000962.XSHE,22.596548890714875
2015-11-09,0.9038619556285902,000962.XSHE,27.280197206244868
2016-10-11,0.09737098344693075,000962.XSHE,10.418695228821814
2017-07-28,-11.318989710009346,000962.XSHE,6.922357343311508
2005-02-28,-9.900990099009901,000963.XSHE,0.3960396039604058
2007-03-28,-2.9999999999999973,000963.XSHE,43.44444444444445
2007-04-05,-0.9727626459143934,000963.XSHE,31.893833195137777
2007-12-21,0.065061808718284,000963.XSHE,15.15940143135978
2008-12-17,-5.105973025048185,000963.XSHE,8.381502890173396
2009-01-07,-7.788719785138752,000963.XSHE,2.506714413607872
2009-08-27,-9.853249475890987,000963.XSHE,8.315863032844156
2009-11-11,-2.01634877384197,000963.XSHE,7.629427792915511
2010-08-09,-7.843137254901962,000963.XSHE,10.90196078431373
2010-11-19,-9.884539566319342,000963.XSHE,4.759222754153777
2011-07-13,-2.1664766248574785,000963.XSHE,5.739262637780309
2012-05-14,-1.5551537070524373,000963.XSHE,3.037974683544303
2012-12-26,-2.3478260869565304,000963.XSHE,12.608695652173907
2013-12-24,-0.06654835847383388,000963.XSHE,12.023070097604267
2015-10-29,-2.6143790849673096,000963.XSHE,5.045751633986942
2005-02-28,-13.421052631578936,000965.XSHE,1.8421052631579105
2005-06-13,-20.143884892086312,000965.XSHE,0.3597122302158435
2005-09-07,-8.273381294964018,000965.XSHE,5.755395683453241
2006-12-06,-2.4390243902438953,000965.XSHE,42.75466284074605
2009-07-02,-8.232445520581132,000965.XSHE,4.761904761904745
2010-07-20,-2.105263157894748,000965.XSHE,8.333333333333325
2010-07-30,-6.552006552006567,000965.XSHE,1.1466011466011312
2012-11-05,-11.067961165048544,000965.XSHE,-1.3592233009708805
2012-12-12,-0.9900990099009824,000965.XSHE,8.712871287128737
2012-12-26,-3.8167938931297587,000965.XSHE,5.343511450381673
2013-05-28,-16.88849198189702,000965.XSHE,-1.2048192771084245
2014-12-01,-5.652173913043483,000965.XSHE,19.34782608695654
2015-03-13,3.448275862068948,000965.XSHE,14.581280788177336
2015-08-17,-43.689320388349515,000965.XSHE,-8.49514563106796
2015-11-20,-7.518796992481194,000965.XSHE,7.218045112781955
2015-11-23,-7.518796992481194,000965.XSHE,8.270676691729323
2016-04-15,-9.712230215827336,000965.XSHE,0.0
2016-08-15,-2.4495677233429567,000965.XSHE,6.051873198847256
2005-02-24,-11.982570806100213,000966.XSHE,4.575163398692808
2005-09-08,-9.556313993174061,000966.XSHE,6.484641638225268
2005-09-16,-15.210355987055015,000966.XSHE,0.9708737864077697
2006-02-24,-9.717868338557995,000966.XSHE,0.3134796238244457
2006-11-02,-14.21052631578948,000966.XSHE,-1.3157894736842106
2006-12-05,-4.043126684636107,000966.XSHE,6.199460916442059
2007-02-12,0.0,000966.XSHE,49.22178988326848
2007-02-13,1.5564202334630244,000966.XSHE,49.22178988326848
2007-04-04,3.93401015228425,000966.XSHE,32.360406091370535
2007-05-23,-34.442595673876866,000966.XSHE,-0.08319467554076386
2008-12-02,-1.7985611510791286,000966.XSHE,6.834532374100731
2008-12-05,-3.8732394366197074,000966.XSHE,4.57746478873241
2008-12-10,-6.5068493150684885,000966.XSHE,2.739726027397267
2009-02-16,-3.6585365853658374,000966.XSHE,20.00000000000001
2009-11-06,0.7448789571694703,000966.XSHE,10.24208566108007
2010-02-23,0.677966101694909,000966.XSHE,14.06779661016949
2011-04-08,-4.915514592933945,000966.XSHE,8.448540706605218
2012-02-09,1.1080332409972324,000966.XSHE,10.249307479224392
2012-03-02,-12.562814070351758,000966.XSHE,2.261306532663325
2012-12-28,2.850356294536835,000966.XSHE,44.41805225653208
2014-11-10,-5.2093973442287975,000966.XSHE,10.316649642492356
2005-11-10,-12.289156626506026,000967.XSHE,-6.265060240963866
2006-01-17,-0.5277044854881232,000967.XSHE,4.485488126649068
2006-01-19,-1.308900523560194,000967.XSHE,10.994764397905772
2006-05-25,0.7109004739336636,000967.XSHE,24.170616113744085
2007-01-16,0.6302521008403504,000967.XSHE,27.73109243697481
2007-02-08,1.5228426395938968,000967.XSHE,21.658206429780037
2007-03-22,0.555555555555547,000967.XSHE,34.86111111111111
2007-08-14,0.8403361344537918,000967.XSHE,34.73389355742295
2007-12-21,-1.5548281505728392,000967.XSHE,16.530278232405887
2009-04-01,-4.62427745664741,000967.XSHE,18.111753371868954
2009-04-13,-11.586452762923367,000967.XSHE,9.269162210338651
2009-06-12,-0.5000000000000062,000967.XSHE,10.333333333333334
2009-09-15,0.7812500000000034,000967.XSHE,23.12499999999999
2009-10-20,-3.0456852791878246,000967.XSHE,15.228426395939094
2009-10-22,-3.2911392405063493,000967.XSHE,14.936708860759484
2010-01-04,-11.720430107526875,000967.XSHE,5.376344086021502
2011-04-07,-10.869565217391305,000967.XSHE,4.644268774703564
2012-02-06,-2.0775623268697982,000967.XSHE,8.448753462603872
2013-08-21,0.14598540145985545,000967.XSHE,8.17518248175183
2014-08-25,-2.5641025641025603,000967.XSHE,137.1320037986705
2017-06-20,-8.15547174638617,000967.XSHE,4.128261456257645
2005-08-08,-0.5780346820809243,000968.XSHE,12.138728323699425
2005-08-15,-6.181818181818181,000968.XSHE,5.818181818181822
2005-09-13,-15.979381443298982,000968.XSHE,4.81099656357387
2005-12-22,2.9925187032418954,000968.XSHE,11.471321695760599
2005-12-26,0.4842615012106684,000968.XSHE,12.590799031477012
2006-01-19,2.7586206896551726,000968.XSHE,18.16091954022988
2007-01-19,-3.656307129798897,000968.XSHE,19.37842778793421
2007-01-23,-7.705779334500871,000968.XSHE,26.444833625218912
2007-05-18,-8.454093238464207,000968.XSHE,22.463785562265574
2007-09-12,6.357670221493021,000968.XSHE,26.29204265791632
2008-12-16,-11.34020618556701,000968.XSHE,4.217432052483582
2009-04-14,-13.933955216649323,000968.XSHE,0.7807558593596908
2012-02-06,-1.335877862595426,000968.XSHE,13.740458015267167
2014-08-13,-5.632040050062581,000968.XSHE,1.1264080100125138
2016-11-07,-3.091787439613529,000968.XSHE,8.888888888888888
2016-11-08,-4.734299516908215,000968.XSHE,8.888888888888888
2017-08-17,-2.524544179523138,000968.XSHE,11.009817671809259
2017-08-28,-5.259740259740263,000968.XSHE,2.7922077922077904
2005-09-02,-6.796116504854364,000969.XSHE,11.650485436893224
2005-12-26,-0.16920473773265166,000969.XSHE,10.998307952622667
2006-01-05,-3.278688524590153,000969.XSHE,12.622950819672136
2006-04-04,-4.936305732484096,000969.XSHE,19.426751592356677
2006-06-27,-9.18032786885247,000969.XSHE,5.136612021857893
2007-12-04,3.1553398058252315,000969.XSHE,18.932038834951456
2007-12-19,2.2471910112359392,000969.XSHE,22.13483146067414
2008-01-04,-20.78544061302683,000969.XSHE,4.118773946360147
2009-01-15,-0.6701414743112486,000969.XSHE,23.306031273268797
2009-04-13,-0.8602150537634335,000969.XSHE,38.655913978494624
2011-05-10,-20.090016366612105,000969.XSHE,1.5957446808510578
2013-01-14,-0.8450704225352077,000969.XSHE,5.91549295774647
2014-05-26,-3.8592508513053194,000969.XSHE,2.7241770715096476
2015-08-10,-37.03180212014134,000969.XSHE,9.116607773851584
2015-08-11,-37.03180212014134,000969.XSHE,9.116607773851584
2015-10-13,0.5449591280653996,000969.XSHE,19.800181653042685
2015-11-05,1.1200000000000045,000969.XSHE,12.959999999999994
2015-11-18,-4.3214556482183495,000969.XSHE,7.050796057619407
2015-11-25,-5.609573672400898,000969.XSHE,5.609573672400898
2016-04-14,0.35211267605634616,000969.XSHE,13.908450704225354
2016-05-26,-10.081743869209813,000969.XSHE,8.99182561307902
2016-11-15,-9.204712812960237,000969.XSHE,0.5891016200294555
2005-08-10,-0.6768189509306202,000970.XSHE,12.859560067681889
2006-01-10,4.999999999999999,000970.XSHE,40.21818717153958
2006-04-06,-9.439834024896257,000970.XSHE,14.522821576763487
2010-01-14,-8.919722497522308,000970.XSHE,1.2884043607532334
2010-03-02,-2.5092936802973904,000970.XSHE,10.501858736059486
2010-03-30,0.0,000970.XSHE,29.604709840201842
2015-10-16,-7.7770130763936685,000970.XSHE,14.384033035099808
2016-05-24,-1.4814814814814834,000970.XSHE,20.930376617619313
2017-02-21,-0.07299270072993438,000970.XSHE,9.489051094890504
2005-06-08,-19.73684210526316,000971.XSHE,2.302631578947357
2005-06-14,-26.366559485530534,000971.XSHE,-5.144694533762037
2005-09-08,-7.266435986159174,000971.XSHE,7.95847750865051
2006-02-13,-10.799999999999999,000971.XSHE,-1.1999999999999882
2006-07-10,-17.005636584393244,000971.XSHE,-1.1299435028248639
2006-08-31,-4.780876494023891,000971.XSHE,2.3904382470119545
2009-01-21,0.0,000971.XSHE,28.164556962025305
2009-01-22,0.3164556962025249,000971.XSHE,29.746835443037956
2009-04-14,-3.211991434689515,000971.XSHE,8.565310492505361
2010-11-08,-12.09150326797386,000971.XSHE,1.7973856209150378
2011-11-09,-20.588235294117652,000971.XSHE,0.6920415224913501
2014-04-03,-5.0393700787401485,000971.XSHE,8.818897637795283
2016-09-29,-9.764918625678117,000971.XSHE,5.605786618444849
2005-02-25,-11.904761904761896,000972.XSHE,1.1904761904762027
2005-03-24,-12.156862745098046,000972.XSHE,2.4836601307189468
2005-08-10,-0.5366726296958886,000972.XSHE,19.49910554561716
2006-04-10,-13.197969543147225,000972.XSHE,8.291032148900165
2006-08-22,-2.0366598778004263,000972.XSHE,11.405295315682265
2006-09-22,-3.2743362831858436,000972.XSHE,23.89380530973451
2006-10-24,-0.9090909090909066,000972.XSHE,15.702479338842979
2007-01-24,-9.547738693467338,000972.XSHE,16.331658291457266
2007-03-27,-2.936170212765964,000972.XSHE,14.170212765957437
2009-02-09,-8.771929824561408,000972.XSHE,12.82051282051281
2010-01-12,-11.569506726457407,000972.XSHE,3.6771300448430506
2010-08-30,-16.893514811849474,000972.XSHE,3.7630104083266662
2010-11-05,-13.154172560113162,000972.XSHE,2.263083451202265
2011-07-20,-21.938775510204085,000972.XSHE,-2.6530612244898117
2012-02-14,-0.19723865877713365,000972.XSHE,6.903353057199204
2012-06-19,-16.986301369863018,000972.XSHE,-1.3698630136986254
2012-09-05,-0.6493506493506499,000972.XSHE,10.064935064935067
2012-11-01,-9.536082474226808,000972.XSHE,9.793814432989688
2013-07-31,3.8575667655786314,000972.XSHE,19.28783382789316
2013-08-19,-4.134366925064603,000972.XSHE,3.875968992248048
2013-08-21,-6.78391959798995,000972.XSHE,1.0050251256281304
2014-07-29,-0.8196721311475478,000972.XSHE,12.841530054644801
2014-08-08,-2.2556390977443685,000972.XSHE,12.030075187969913
2016-10-24,0.16556291390728123,000972.XSHE,32.781456953642376
2016-11-10,-14.713216957605981,000972.XSHE,-0.49875311720697196
2017-01-12,-17.68707482993197,000972.XSHE,3.537414965986404
2006-05-18,-3.9087947882736085,000973.XSHE,25.426010600634736
2006-10-11,-9.448818897637807,000973.XSHE,2.362204724409445
2007-04-05,-0.19569471624268478,000973.XSHE,60.46966731898236
2007-12-24,-0.6060606060606156,000973.XSHE,12.727272727272739
2009-06-19,-8.186397984886645,000973.XSHE,2.6448362720403136
2009-06-23,-9.88875154511743,000973.XSHE,0.7416563658838102
2010-01-18,-0.49504950495047895,000973.XSHE,14.653465346534666
2010-02-03,-13.212435233160615,000973.XSHE,5.699481865284974
2010-04-27,-23.413566739606125,000973.XSHE,1.969365426695851
2011-07-05,-5.151729004940029,000973.XSHE,5.292872265349332
2012-03-09,-11.267605633802829,000973.XSHE,6.500541711809299
2012-12-26,0.4842615012106614,000973.XSHE,14.52784503631962
2014-02-07,5.445544554455455,000973.XSHE,51.23762376237626
2015-05-19,0.7960199004975008,000973.XSHE,61.19402985074625
2017-09-20,-12.888377445339463,000973.XSHE,-4.37284234752588
2005-08-10,-4.453441295546569,000975.XSHE,8.906882591093094
2005-08-16,-5.599999999999994,000975.XSHE,8.800000000000008
2005-09-16,-15.734265734265731,000975.XSHE,1.398601398601392
2006-11-27,-1.9498607242339667,000975.XSHE,12.256267409470764
2009-02-17,-17.543859649122805,000975.XSHE,10.526315789473687
2009-03-30,-0.2217294900221844,000975.XSHE,18.847006651884705
2009-10-29,1.1780104712041997,000975.XSHE,17.801047120418847
2010-01-15,-12.330456226880376,000975.XSHE,1.1097410604192344
2010-09-08,-2.8213166144200597,000975.XSHE,11.442006269592488
2010-09-30,-9.971098265895947,000975.XSHE,5.635838150289006
2011-01-31,1.0542168674698766,000975.XSHE,9.186746987951809
2011-02-18,-1.8284106891701835,000975.XSHE,22.0815752461322
2011-07-26,-25.760286225402503,000975.XSHE,0.7155635062611836
2012-12-06,3.5294117647058796,000975.XSHE,13.048128342245993
2014-07-10,-0.8465608465608552,000975.XSHE,20.52910052910054
2015-10-13,-8.050847457627125,000975.XSHE,9.661016949152538
2015-10-15,-8.050847457627125,000975.XSHE,20.33898305084745
2016-04-18,-11.199999999999998,000975.XSHE,15.333333333333337
2017-08-01,-5.2337752965806,000975.XSHE,3.62875087229588
2017-08-04,-6.409372846312886,000975.XSHE,2.343211578221915
2005-08-03,2.116402116402102,000976.XSHE,16.40211640211642
2005-08-09,-4.368932038834967,000976.XSHE,7.7669902912621245
2005-08-15,-1.9323671497584616,000976.XSHE,13.52657004830919
2005-11-24,-4.568527918781722,000976.XSHE,3.0456852791878077
2006-08-03,-4.0892193308550135,000976.XSHE,7.434944237918223
2006-12-12,-4.508196721311471,000976.XSHE,14.754098360655732
2007-01-08,3.543307086614168,000976.XSHE,32.67716535433071
2007-01-11,-6.071428571428569,000976.XSHE,20.35714285714287
2007-02-09,0.2967359050445041,000976.XSHE,46.29080118694361
2007-03-19,-0.20283975659228778,000976.XSHE,30.02028397565924
2008-11-20,-9.691629955947146,000976.XSHE,6.167400881057274
2009-02-13,-17.16867469879518,000976.XSHE,3.91566265060242
2009-03-27,-1.2779552715654963,000976.XSHE,19.80830670926518
2009-05-14,-4.935064935064934,000976.XSHE,5.194805194805188
2009-06-10,-2.2556390977443685,000976.XSHE,3.0075187969924837
2009-07-23,-18.34451901565995,000976.XSHE,14.988814317673377
2009-07-28,-18.34451901565995,000976.XSHE,14.988814317673377
2010-08-05,-3.8759689922480653,000976.XSHE,2.131782945736423
2010-11-04,-7.330827067669183,000976.XSHE,4.135338345864657
2011-02-14,-2.6022304832713696,000976.XSHE,22.30483271375465
2011-03-04,-10.920436817472702,000976.XSHE,2.6521060842433686
2013-01-10,-4.523809523809533,000976.XSHE,12.142857142857137
2007-02-14,-4.494382022471913,000977.XSHE,17.5561797752809
2007-03-09,2.864583333333338,000977.XSHE,14.0625
2007-04-05,1.4840182648401912,000977.XSHE,31.621004566210043
2007-12-17,-2.0948180815876563,000977.XSHE,21.71995589856669
2007-12-19,0.8820286659316459,000977.XSHE,21.71995589856669
2007-12-27,-1.044932079414847,000977.XSHE,15.3605015673981
2008-11-14,-4.434589800443465,000977.XSHE,27.494456762749465
2009-01-21,3.333333333333336,000977.XSHE,26.1111111111111
2009-03-11,-7.048458149779734,000977.XSHE,21.14537444933921
2009-07-28,-22.245989304812845,000977.XSHE,10.695187165775382
2011-02-23,-4.729458917835669,000977.XSHE,7.054108216432879
2012-09-18,-11.048951048951045,000977.XSHE,4.405594405594403
2012-10-12,-2.7972027972028,000977.XSHE,5.734265734265718
2013-11-29,-18.5513078470825,000977.XSHE,-3.01810865191146
2017-09-14,-7.742584213172445,000977.XSHE,2.1116138763197494
2005-08-10,4.278074866310153,000978.XSHE,21.033868092691616
2005-09-13,-6.185567010309274,000978.XSHE,5.301914580265098
2005-09-15,-7.68115942028986,000978.XSHE,3.623188405797093
2005-09-22,-9.129814550641932,000978.XSHE,1.9971469329529308
2005-09-26,-13.706293706293703,000978.XSHE,-4.055944055944055
2005-12-20,-1.0101010101010153,000978.XSHE,9.427609427609413
2006-03-28,-1.7322834645669138,000978.XSHE,51.95593130975868
2006-06-29,-8.820286659316428,000978.XSHE,1.4332965821389079
2006-12-12,-3.1963470319634735,000978.XSHE,16.073059360730618
2007-09-07,1.1739130434782494,000978.XSHE,13.043478260869573
2010-01-19,-13.300835654596105,000978.XSHE,-2.8551532033426197
2010-09-02,-9.649805447470818,000978.XSHE,4.980544747081721
2012-02-14,0.9913258983890928,000978.XSHE,9.045848822800497
2013-09-12,-7.837445573294632,000978.XSHE,2.46734397677794
2014-12-16,-14.529914529914528,000978.XSHE,13.960113960113956
2016-07-15,-4.007123775601078,000978.XSHE,0.7123775601068573
