,percent_change
2009-04-08,13.547954393024817
2009-04-09,83.46720214190094
2009-04-10,97.5443383356071
2009-04-13,70.98515519568151
2009-04-14,70.26121902210315
2009-04-15,61.47540983606557
2009-04-16,49.25170068027211
2009-04-17,28.08683853459973
2009-04-20,91.592005513439
2009-04-21,42.71047227926078
2009-04-22,9.066121336059986
2009-04-23,55.434782608695656
2009-04-24,31.28834355828221
2009-04-27,12.508497620666216
2009-04-28,70.17301038062284
2009-04-29,88.99392302498312
2009-04-30,70.1219512195122
2009-05-04,98.59719438877755
2009-05-05,70.35786630654964
2009-05-06,75.42201215395004
2009-05-07,33.08675184936113
2009-05-08,50.38062283737024
2009-05-11,10.663021189336979
2009-05-12,89.05506458191707
2009-05-13,61.002031144211244
2009-05-14,48.36120401337793
2009-05-15,59.92932862190813
2009-05-19,60.98562628336756
2009-05-20,29.923980649619903
2009-05-21,20.677966101694913
2009-05-22,55.64795564795565
2009-05-25,40.5277401894452
2009-05-26,51.623815967523676
2009-05-27,48.35460040295501
2009-06-01,85.73360378634213
2009-06-02,52.878179384203484
2009-06-03,61.148197596795725
2009-06-04,38.0920613742495
2009-06-05,37.60855043420174
2009-06-15,81.05053191489363
2009-06-16,38.0
2009-06-17,78.68525896414343
2009-06-18,58.004018754186205
2009-06-19,47.98927613941019
2009-06-22,33.691275167785236
2009-06-23,36.98996655518395
2009-06-24,74.68354430379746
2009-06-25,40.06734006734007
2009-06-26,51.20109814687714
2009-06-30,30.15006821282401
2009-07-01,66.42238507661558
2009-07-02,64.66666666666666
2009-07-03,55.71142284569138
2009-07-06,48.7248322147651
2009-07-07,56.82878081279147
2009-07-08,68.87994634473507
2009-07-09,84.52301534356238
2009-07-10,51.03264490339774
2009-07-13,63.903743315508024
2009-07-14,89.2430278884462
2009-07-15,57.810413885180246
2009-07-16,29.395973154362416
2009-07-17,55.140186915887845
2009-07-20,83.65837256220578
2009-07-21,18.351063829787233
2009-07-22,84.26294820717132
2009-07-23,63.696808510638306
2009-07-24,31.449468085106385
2009-07-27,85.46666666666667
2009-07-28,64.34724983432737
2009-07-29,6.108897742363878
2009-07-30,60.95617529880478
2009-08-03,81.75809649702578
2009-08-04,53.96301188903567
2009-08-05,53.24933687002652
2009-08-06,26.94610778443114
2009-08-07,12.51664447403462
2009-08-10,62.14046822742475
2009-08-11,63.503649635036496
2009-08-12,5.800000000000001
2009-08-13,53.35102853351028
2009-08-14,8.151093439363818
2009-08-17,3.2
2009-08-18,79.15831663326654
2009-08-19,9.145129224652088
2009-08-20,98.47581179589132
2009-08-21,95.16876240900066
2009-08-24,83.96288933068257
2009-08-25,28.183023872679048
2009-08-26,93.23607427055704
2009-08-27,66.00790513833992
2009-08-28,14.190981432360742
2009-08-31,3.2536520584329347
2009-09-01,44.5687952600395
2009-09-02,64.38896189224704
2009-09-03,99.60604070912672
2009-09-04,83.25642715886619
2009-09-07,66.62260409781891
2009-09-08,84.20703384207033
2009-09-09,52.635046113306984
2009-09-10,26.697429136453525
2009-09-11,87.35177865612648
2009-09-14,95.62913907284768
2009-09-15,62.27544910179641
2009-09-16,43.57798165137615
2009-09-17,90.90314136125654
2009-09-18,12.805280528052807
2009-09-21,65.67852437417655
2009-09-22,14.960629921259844
2009-09-23,13.66622864651774
2009-09-24,34.51443569553806
2009-09-25,31.48148148148148
2009-09-28,11.702827087442472
2009-09-29,16.990920881971466
2009-09-30,76.05725439167209
2009-10-09,99.93472584856397
2009-10-12,54.22950819672131
2009-10-13,89.40182054616385
2009-10-14,69.54545454545455
2009-10-15,53.84615384615385
2009-10-16,45.7217504898759
2009-10-19,95.46632124352331
2009-10-20,80.0
2009-10-21,29.620090148100452
2009-10-22,50.83979328165375
2009-10-23,81.0880829015544
2009-10-26,46.16384915474642
2009-10-27,13.376623376623375
2009-10-28,72.79220779220779
2009-10-29,17.09067188519243
2009-10-30,78.10499359795135
2009-11-02,96.10721123165284
2009-11-03,89.26302414231257
2009-11-04,62.82622533418205
2009-11-05,70.13487475915221
2009-11-06,53.93474088291747
2009-11-09,62.60423348300193
2009-11-10,42.25806451612903
2009-11-11,53.005115089514064
2009-11-12,55.87096774193549
2009-11-13,69.00773195876289
2009-11-16,93.16851008458035
2009-11-17,52.30179028132992
2009-11-18,52.12698412698412
2009-11-19,79.3015873015873
2009-11-20,54.406130268199234
2009-11-23,83.97965670692943
2009-11-24,6.0012634238787115
2009-11-25,96.9046114971573
2009-11-26,12.242268041237113
2009-11-27,18.007662835249043
2009-11-30,98.46938775510205
2009-12-01,94.93350221659279
2009-12-02,77.57961783439491
2009-12-03,58.890290037831015
2009-12-04,17.770700636942674
2009-12-07,84.88888888888889
2009-12-08,40.65656565656566
2009-12-09,19.305993690851736
2009-12-10,72.7042431918936
2009-12-11,39.734680985470625
2009-12-14,35.085497150094994
2009-12-15,52.87792536369387
2009-12-16,31.132075471698112
2009-12-17,9.14249684741488
2009-12-18,8.993033565547815
2009-12-21,82.36791852323361
2009-12-22,12.327044025157234
2009-12-23,89.88057825267127
2009-12-24,99.11616161616162
2009-12-29,55.01269035532995
2009-12-30,37.87396562698918
2009-12-31,72.19759341355288
2010-01-04,47.853142501555695
2010-01-05,64.73520249221184
2010-01-06,39.04109589041096
2010-01-07,14.70404984423676
2010-01-08,70.9375
2010-01-11,54.862842892768086
2010-01-12,88.24257425742574
2010-01-13,30.351634793337446
2010-01-14,95.12646514497224
2010-01-15,59.82423101067169
2010-01-18,77.27832512315271
2010-01-19,39.82683982683983
2010-01-20,10.461538461538462
2010-01-21,61.308068459657704
2010-01-22,14.644607843137255
2010-01-25,21.661538461538463
2010-01-26,7.542579075425791
2010-01-27,30.69908814589666
2010-01-28,77.96092796092796
2010-01-29,62.01219512195122
2010-02-01,32.13194868662187
2010-02-02,35.051546391752574
2010-02-03,75.98784194528876
2010-02-04,61.566265060240966
2010-02-05,18.689320388349515
2010-02-08,52.98416565164433
2010-02-09,53.11554748941318
2010-02-10,84.01442307692307
2010-02-11,37.99519807923169
2010-02-12,88.99464604402142
2010-02-22,46.55894673847995
2010-02-23,58.38845460012026
2010-02-24,94.01913875598086
2010-02-25,92.26118500604595
2010-02-26,44.29530201342282
2010-03-02,45.30018192844148
2010-03-03,73.12086590499098
2010-03-04,7.765830346475508
2010-03-05,57.13429256594724
2010-03-08,81.12305854241339
2010-03-09,47.68408551068883
2010-03-10,24.403341288782816
2010-03-11,37.566765578635014
2010-03-12,17.829457364341085
2010-03-15,31.660692951015534
2010-03-16,73.28199052132702
2010-03-17,98.63176680547294
2010-03-18,51.04602510460251
2010-03-19,72.15265354800239
2010-03-22,62.26076555023924
2010-03-23,31.85316755476613
2010-03-24,55.8649289099526
2010-03-25,27.532777115613825
2010-03-26,80.60859188544153
2010-03-29,67.79964221824687
2010-03-30,63.20191158900836
2010-03-31,49.2814371257485
2010-04-01,87.77908343125735
2010-04-02,53.6773428232503
2010-04-06,56.71200473092844
2010-04-07,52.38938053097345
2010-04-08,39.47681331747919
2010-04-09,84.00954653937947
2010-04-12,61.17084826762246
2010-04-13,27.283441367118442
2010-04-14,67.77777777777779
2010-04-15,26.13365155131265
2010-04-16,42.90931223371881
2010-04-19,7.011289364230541
2010-04-20,64.13502109704642
2010-04-21,96.99469652327637
2010-04-22,50.51051051051051
2010-04-23,34.172661870503596
2010-04-26,43.530113297555154
2010-04-27,14.201183431952662
2010-04-28,38.544152744630075
2010-04-29,12.19799646434885
2010-04-30,19.78860833822666
2010-05-04,43.337195828505216
2010-05-05,91.78321678321679
2010-05-06,8.128654970760234
2010-05-07,25.014714537963506
2010-05-10,38.452451269935025
2010-05-11,11.913145539906104
2010-05-12,29.923574368018812
2010-05-13,90.50410316529894
2010-05-14,50.55849500293945
2010-05-17,1.762632197414806
2010-05-18,69.34218467109233
2010-05-19,45.155607751027595
2010-05-20,16.14429331756357
2010-05-21,86.63484486873509
2010-05-24,99.82537834691502
2010-05-25,30.8584686774942
2010-05-26,53.64431486880466
2010-05-27,94.8584633160023
2010-05-28,48.73752201996477
2010-05-31,9.720605355064029
2010-06-01,17.647058823529413
2010-06-02,83.81932532875929
2010-06-03,28.135788262370543
2010-06-04,69.95979322228604
2010-06-07,40.13722126929674
2010-06-08,73.4553775743707
2010-06-09,92.71070615034168
2010-06-10,46.93409742120343
2010-06-11,39.108061749571185
2010-06-18,5.875509016870273
2010-06-21,94.79405034324942
2010-06-22,65.61604584527221
2010-06-23,35.79188107489995
2010-06-24,47.54376058723885
2010-06-25,14.736238532110091
2010-06-28,17.807424593967518
2010-06-29,2.023121387283237
2010-09-02,91.05378704720087
2010-09-03,57.836644591611474
2010-09-06,47.57709251101321
2010-09-07,64.02203856749311
2010-09-08,58.25082508250825
2010-09-09,22.41095890410959
2010-09-10,59.27152317880795
2010-09-13,84.54293628808864
2010-09-14,43.98249452954048
2010-09-15,18.39335180055402
2010-09-16,14.74147414741474
2010-09-17,44.87320837927233
2010-09-20,26.060606060606062
2010-09-21,47.688961392060904
2010-09-27,95.18805309734513
2010-09-28,33.947939262472886
2010-09-29,25.270562770562773
2010-10-08,95.3125
2010-10-11,63.20043103448276
2010-10-12,51.94594594594595
2010-10-13,55.741239892183295
2010-10-14,17.115177610333692
2010-10-15,43.45945945945946
2010-10-18,37.594390507011866
2010-10-19,91.56820622986037
2010-10-20,46.03004291845493
2010-10-21,54.82152370804475
2010-10-22,63.22269807280514
2010-10-25,94.58445040214477
2010-10-26,50.615961435457955
2010-10-27,32.975295381310424
2010-10-28,47.8330658105939
2010-10-29,62.56
2010-11-01,92.36111111111111
2010-11-02,37.87234042553192
2010-11-03,29.430548163916974
2010-11-04,91.28586609989372
2010-11-05,74.94669509594883
2010-11-08,85.34621578099839
2010-11-09,50.665247472059605
2010-11-10,51.65421558164355
2010-11-11,25.040042712226374
2010-11-12,5.265986029016657
2010-11-15,84.76291955247736
2010-11-16,15.946666666666667
2010-11-17,12.089077412513255
2010-11-18,82.48677248677248
2010-11-19,89.44033790918691
2010-11-22,70.09544008483563
2010-11-23,28.820729772607084
2010-11-24,94.6842105263158
2010-11-25,63.113456464379944
2010-11-26,36.61897191308956
2010-11-29,53.68309485956545
2010-11-30,13.29815303430079
2010-12-01,49.475341028331584
2010-12-02,62.434141201264495
2010-12-03,33.01536830948596
2010-12-06,21.785334750265676
2010-12-07,79.70711297071131
2010-12-08,31.968503937007874
2010-12-09,14.832285115303984
2010-12-10,84.94228751311648
2010-12-13,99.00052603892688
2010-12-14,75.33818938605619
2010-12-15,33.985200845665965
2010-12-16,45.89473684210526
2010-12-17,53.12664214398318
2010-12-20,23.637316561844866
2010-12-21,75.48353371667538
2010-12-22,25.681341719077565
2010-12-24,18.433420365535248
2010-12-27,8.012651555086979
2010-12-28,18.20552947313511
2010-12-29,87.61108207004705
2010-12-30,47.77370350969094
2010-12-31,94.51629591308847
2011-01-04,86.48509763617677
2011-01-05,47.41468459152017
2011-01-06,37.654958677685954
2011-01-07,41.649484536082475
2011-01-10,10.767645543534261
2011-01-11,36.39159405433111
2011-01-12,68.89460154241645
2011-01-13,41.31214761660687
2011-01-14,15.128205128205128
2011-01-17,6.365503080082135
2011-01-18,61.802355350742445
2011-01-19,97.54977029096477
2011-01-20,7.494866529774128
2011-01-21,72.18237704918032
2011-01-24,19.855967078189302
2011-01-25,27.82874617737003
2011-01-26,92.57932446264073
2011-01-27,86.44501278772378
2011-01-28,72.76899541050484
2011-01-31,81.71603677221655
2011-02-01,48.4437751004016
2011-02-09,32.98139768728004
2011-02-10,96.62298387096774
2011-02-11,72.01625190452006
2011-02-14,91.81910569105692
2011-02-15,37.47464503042596
2011-02-16,88.99036022323693
2011-02-17,50.251762336354474
2011-02-18,27.707168276563294
2011-02-21,91.7933130699088
2011-02-22,11.526794742163801
2011-02-23,77.8899545683998
2011-02-24,64.85943775100401
2011-02-25,45.974683544303794
2011-02-28,81.62436548223351
2011-03-01,55.94581033617661
2011-03-02,37.868934467233615
2011-03-03,19.121318022965553
2011-03-04,85.00749625187406
2011-03-07,78.72233400402415
2011-03-08,57.607607607607605
2011-03-09,45.82708645677162
2011-03-10,34.449999999999996
2011-03-11,37.512537612838514
2011-03-14,67.0523138832998
2011-03-15,23.34669338677355
2011-03-16,78.20641282565131
2011-03-17,16.891554222888555
2011-03-18,71.52988855116514
2011-03-21,38.43434343434343
2011-03-22,45.16290726817043
2011-03-23,84.80759620189905
2011-03-24,47.21669980119284
2011-03-25,64.49348044132397
2011-03-28,41.36363636363637
2011-03-29,23.10379241516966
2011-03-30,31.003494757863205
2011-03-31,33.06653326663332
2011-04-01,82.96703296703298
2011-04-06,47.230614300100704
2011-04-07,65.94892338507762
2011-04-08,76.21483375959079
2011-04-11,28.179551122194514
2011-04-12,46.4859437751004
2011-04-13,78.7954206072673
2011-04-14,35.827552031714575
2011-04-15,43.52278545826933
2011-04-18,51.24428643981717
2011-04-19,28.809283551967706
2011-04-20,66.95475343162175
2011-04-21,62.726358148893354
2011-04-22,35.07424475166411
2011-04-25,17.926890335503252
2011-04-26,23.44139650872818
2011-04-27,26.258096661684107
2011-04-28,7.4185463659147866
2011-04-29,84.3
2011-05-03,85.3910477127398
2011-05-04,12.246913580246915
2011-05-05,64.21471172962227
2011-05-06,61.488185017596784
2011-05-13,70.88989441930619
2011-05-16,43.65634365634365
2011-05-17,43.579573624194346
2011-05-18,64.56211812627292
2011-05-19,30.138339920948614
2011-05-20,33.89484430832057
2011-05-23,5.41871921182266
2011-05-24,51.727493917274934
2011-05-26,28.269419862340218
2011-05-27,13.41222879684418
2011-05-30,24.742268041237114
2011-05-31,92.50243427458618
2011-06-01,78.66149369544132
2011-06-02,17.102713178294575
2011-06-03,92.23300970873787
2011-06-07,74.97575169738118
2011-06-08,52.86063569682151
2011-06-09,9.378036929057338
2011-06-10,50.219833903273084
2011-06-13,40.706679574056146
2011-06-14,89.75468975468975
2011-06-15,19.593613933236576
2011-06-16,9.63680387409201
2011-06-17,16.32061805890874
2011-06-20,26.702334630350194
2011-06-21,87.51814223512336
2011-06-22,36.698564593301434
2011-06-23,94.27333974975939
2011-06-24,96.60029140359397
2011-06-27,81.98937711250603
2011-06-28,48.08901790033865
2011-06-29,16.7644183773216
2011-06-30,90.625
2011-07-01,60.143884892086334
2011-07-04,98.55630413859481
2011-07-05,62.12847555129435
2011-07-06,51.59752026704817
2011-07-07,43.75
2011-07-08,39.504997620180866
2011-07-11,68.4688995215311
2011-07-12,15.716999050332383
2011-07-13,97.0532319391635
2011-07-14,73.08056872037915
2011-07-15,62.45831348261077
2011-07-18,44.47632711621234
2011-07-19,20.340586565752126
2011-07-20,50.73774393146121
2011-07-21,18.94336030461685
2011-07-22,61.90023752969122
2011-07-25,4.418052256532066
2011-07-26,63.361661945231354
2011-07-27,91.00856327307326
2011-07-28,34.80113636363637
2011-07-29,26.9267364414843
2011-08-01,67.15779467680608
2011-08-02,32.84499054820416
2011-08-03,54.3046357615894
2011-08-04,59.08662900188324
2011-08-05,12.393162393162394
2011-08-08,5.555555555555555
2011-08-09,34.80300187617261
2011-08-10,86.57276995305165
2011-08-11,91.33489461358315
2011-08-12,78.08219178082192
2011-08-15,88.38193791157103
2011-08-16,25.364020666979805
2011-08-18,12.158341187558905
2011-08-19,26.08286252354049
2011-08-22,40.2536402066698
2011-08-23,93.49859681945743
2011-08-24,39.653558052434455
2011-08-25,88.38951310861424
2011-08-26,55.70626753975678
2011-08-29,28.52474323062558
2011-08-30,19.60875640428505
2011-08-31,33.442622950819676
2011-09-01,29.250116441546343
2011-09-05,8.971348050728041
2011-09-06,31.85882352941177
2011-09-07,97.90405216581276
2011-09-08,17.01927597555242
2011-09-09,34.85204321277595
2011-09-13,15.636704119850187
2011-09-14,86.1409239384041
2011-09-15,45.7451810061119
2011-09-16,41.39556812824139
2011-09-19,9.455053563111319
2011-09-20,68.8631090487239
2011-09-21,99.2626728110599
2011-09-22,5.552984729291994
2011-09-23,26.96577243293247
2011-09-26,12.180381218038121
2011-09-27,68.1313598519889
2011-09-28,12.18274111675127
2011-09-29,6.830855018587361
2011-09-30,45.914577530176416
2011-10-10,35.777673984119566
2011-10-11,49.19093851132686
2011-10-12,99.07663896583564
2011-10-13,86.28808864265928
2011-10-14,28.305400372439475
2011-10-17,55.71628558096127
2011-10-18,6.4156206415620645
2011-10-19,35.91516828031351
2011-10-20,7.724137931034483
2011-10-21,16.789328426862927
2011-10-24,86.04118993135012
2011-10-25,98.25447864033073
2011-10-26,70.0
2011-10-27,46.40221402214022
2011-10-28,95.81416743330267
2011-10-31,61.187845303867405
2011-11-01,43.04666056724611
2011-11-02,89.27589367552704
2011-11-03,59.43223443223443
2011-11-04,70.39413382218149
2011-11-07,34.439834024896264
2011-11-08,19.53017042837402
2011-11-09,89.34993084370679
2011-11-10,21.65664044423878
2011-11-11,44.00557620817844
2011-11-14,98.46796657381616
2011-11-15,61.778398510242084
2011-11-16,6.507791017415215
2011-11-17,45.896377808344795
2011-11-18,7.1065989847715745
2011-11-21,54.7838086476541
2011-11-22,39.59670027497709
2011-11-23,29.178082191780824
2011-11-24,38.2716049382716
2011-11-25,24.509356458238248
2011-11-28,47.12379199263691
2011-11-29,88.345521023766
2011-11-30,3.7173015144561727
2011-12-01,94.19030192131747
2011-12-02,13.132694938440492
2011-12-05,6.489945155393053
2011-12-07,59.3536640873919
2011-12-08,46.42694583522986
2011-12-09,20.79343365253078
2011-12-12,17.205279927173418
2011-12-13,6.3887630267331215
2011-12-14,13.644605621033545
2011-12-15,12.608497030607582
2011-12-16,93.4493815849748
2011-12-19,46.25228519195612
2011-12-20,36.17700729927007
2011-12-21,6.9438099588853355
2011-12-22,21.943430656934307
2011-12-23,74.82900136798905
2011-12-26,27.27272727272727
2011-12-27,6.67878237164925
2011-12-28,33.470884915176526
2011-12-29,44.26605504587156
2011-12-30,94.11496350364963
2012-01-04,8.563661078386952
2012-01-05,5.866302864938609
2012-01-06,64.71119133574007
2012-01-09,98.86826618379358
2012-01-20,84.18918918918918
2012-01-30,33.752808988764045
2012-01-31,46.669666966696674
2012-02-01,27.705433318365515
2012-02-02,95.990990990991
2012-02-03,90.94612947034857
2012-02-06,68.48758465011286
2012-02-07,10.70944419340262
2012-02-08,99.09255898366605
2012-02-10,60.16260162601627
2012-02-13,77.91741472172352
2012-02-14,42.433767400089806
2012-02-15,94.32687978388114
2012-02-16,37.37646001796946
2012-02-17,29.387938793879385
2012-02-20,47.45151105096978
2012-02-21,84.93948901837742
2012-02-22,96.50224215246637
2012-02-23,47.52920035938904
2012-02-24,82.95863309352518
2012-02-27,41.38863841298467
2012-02-28,30.018001800180016
2012-02-29,16.591928251121075
2012-03-01,67.42627345844504
2012-03-02,97.04168534289556
2012-03-05,45.17720951099148
2012-03-06,24.506283662477557
2012-03-07,31.09318996415771
2012-03-08,90.30384271671134
2012-03-09,87.86101083032491
2012-03-12,58.546433378196504
2012-03-13,75.25681107637338
2012-03-14,5.117935024477081
2012-03-15,27.052489905787347
2012-03-16,95.00674763832659
2012-03-19,80.66964285714285
2012-03-20,9.344115004492364
2012-03-21,52.107623318385656
2012-03-22,40.5706642888988
2012-03-23,12.320788530465949
2012-03-26,42.43509400179051
2012-03-27,41.370106761565836
2012-03-28,3.257474341811691
2012-03-29,16.131907308377897
2012-03-30,41.951438848920866
2012-04-05,97.62651141961487
2012-04-06,65.1978417266187
2012-04-09,21.735241502683365
2012-04-10,78.3917340521114
2012-04-11,53.37777777777778
2012-04-12,93.85925593904079
2012-04-13,68.03571428571429
2012-04-16,44.26008968609865
2012-04-17,18.17773788150808
2012-04-18,95.06116900770276
2012-04-19,41.70058796924469
2012-04-20,72.50348351137947
2012-04-23,20.272108843537413
2012-04-24,27.47887950200089
2012-04-25,75.02242152466367
2012-04-26,37.47747747747748
2012-04-27,38.125568698817105
2012-05-02,79.96446023989337
2012-05-03,57.219013771657046
2012-05-04,71.3716814159292
2012-05-07,64.4474034620506
2012-05-08,46.3996399639964
2012-05-09,15.644444444444444
2012-05-10,58.91647855530474
2012-05-11,29.46750902527076
2012-05-14,36.786188579017264
2012-05-15,38.02060008956561
2012-05-16,17.328519855595665
2012-05-17,87.71148708815673
2012-05-18,17.23034734917733
2012-05-21,42.61640798226164
2012-05-22,88.92825509300266
2012-05-24,27.32049036777583
2012-05-25,19.3649373881932
2012-05-28,74.36459246275197
2012-05-29,88.86933567971843
2012-05-30,50.941743320192735
2012-05-31,51.28877238968982
2012-06-01,38.659120592076626
2012-06-04,5.623365300784656
2012-06-05,43.3609055289508
2012-06-06,36.09286027157249
2012-06-07,28.37896566710126
2012-06-08,37.78558875219684
2012-06-11,91.98955158902918
2012-06-12,29.17748917748918
2012-06-13,94.8905109489051
2012-06-14,25.989672977624785
2012-06-15,50.85041430440471
2012-06-18,81.86573670444638
2012-06-19,26.238690219732874
2012-06-20,42.342733188720175
2012-06-21,16.76802780191138
2012-06-25,9.246275197195443
2012-06-26,50.54277029960921
2012-06-27,32.84292514063176
2012-06-28,18.4811237928007
2012-06-29,82.26795096322242
2012-07-02,76.42520360051435
2012-07-03,52.90350128095645
2012-07-04,33.54755784061697
2012-07-05,12.40343347639485
2012-07-06,86.68956633748391
2012-07-09,10.665529010238908
2012-07-10,28.005115089514064
2012-07-11,71.75669927690345
2012-07-12,82.17021276595744
2012-07-13,24.702380952380953
2012-07-16,5.792163543441227
2012-07-17,74.82993197278913
2012-07-18,69.47637292464879
2012-07-19,79.38671209540034
2012-07-20,27.458492975734355
2012-07-23,24.31856899488927
2012-07-24,74.02044293015332
2012-07-25,26.581740976645435
2012-07-26,22.236340533672173
2012-07-27,39.50826621449767
2012-07-30,13.686440677966102
2012-07-31,19.627749576988155
2012-08-01,89.94932432432432
2012-08-02,28.099873042742278
2012-08-03,94.51476793248945
2012-08-06,97.25042301184433
2012-08-07,72.51585623678648
2012-08-08,33.15033783783784
2012-08-09,85.43689320388349
2012-08-10,35.596794601434
2012-08-13,10.932883073026593
2012-08-14,72.80405405405406
2012-08-15,19.35075885328836
2012-08-16,27.360876897133217
2012-08-17,52.800000000000004
2012-08-20,52.23440134907251
2012-08-21,89.66244725738397
2012-08-22,27.95608108108108
2012-08-23,71.53130287648054
2012-08-24,10.890671169269735
2012-08-27,13.426514188903008
2012-08-28,73.76006782534972
2012-08-29,34.44632290786137
2012-08-30,19.307139839459232
2012-08-31,60.481825866441255
2012-09-03,90.67116926973407
2012-09-04,22.624053826745165
2012-09-05,65.67352077213596
2012-09-06,82.15785054575987
2012-09-07,98.36065573770492
2012-09-10,69.97060058798824
2012-09-11,32.89915966386555
2012-09-12,64.04023470243084
2012-09-13,13.944723618090451
2012-09-14,50.3572929802438
2012-09-17,5.03989920201596
2012-09-18,37.54194630872483
2012-09-19,78.0948384389425
2012-09-20,4.194630872483222
2012-09-21,29.63583089158644
2012-09-24,65.07136859781696
2012-09-25,22.59554808903822
2012-09-26,6.305170239596469
2012-09-27,96.35373009220453
2012-09-28,94.63312368972746
2012-10-08,36.41327173456531
2012-10-09,99.11949685534591
2012-10-10,77.428810720268
2012-10-11,11.092507325240685
2012-10-12,42.486395981582255
2012-10-15,27.097315436241608
2012-10-16,54.731993299832496
2012-10-17,55.60669456066945
2012-10-18,93.72909698996655
2012-10-19,37.39565943238731
2012-10-22,60.934891485809686
2012-10-23,18.416666666666668
2012-10-24,38.965373383395914
2012-10-25,22.41235392320534
2012-10-26,12.08837015423093
2012-10-29,41.833333333333336
2012-10-30,53.833333333333336
2012-10-31,60.150062526052515
2012-11-01,95.0
2012-11-02,60.42446941323346
2012-11-05,35.72321800750313
2012-11-06,23.009587328053353
2012-11-07,41.850771154647774
2012-11-08,6.6167290886392
2012-11-09,40.40782355389097
2012-11-12,75.04166666666666
2012-11-13,10.029130253849356
2012-11-14,56.78601165695254
2012-11-15,9.733777038269551
2012-11-16,33.72189841798502
2012-11-19,67.63848396501457
2012-11-20,33.097123801584
2012-11-21,84.38150770512286
2012-11-22,16.055045871559635
2012-11-23,56.24217118997912
2012-11-26,16.116910229645093
2012-11-27,3.928123694107814
2012-11-28,11.774530271398747
2012-11-29,18.413361169102295
2012-11-30,87.56281407035176
2012-12-03,10.234899328859061
2012-12-04,81.42557651991615
2012-12-05,99.4964330675619
2012-12-06,33.80753138075313
2012-12-07,97.06375838926175
2012-12-10,93.48465741908365
2012-12-11,19.78206202849958
2012-12-12,38.44863731656184
2012-12-13,14.783704325913483
2012-12-14,99.79035639412997
2012-12-17,64.81947942905121
2012-12-18,31.234256926952142
2012-12-19,56.87919463087249
2012-12-20,50.58626465661642
2012-12-21,45.79321892005023
2012-12-24,60.31879194630873
2012-12-25,97.77497900923593
2012-12-26,86.1344537815126
2012-12-27,21.956339210747274
2012-12-28,80.08403361344538
2012-12-31,67.03020134228188
2013-01-04,33.12395309882747
2013-01-07,73.64438839848675
2013-01-08,70.09267059814658
2013-01-09,43.73423044575273
2013-01-10,57.61924862811313
2013-01-11,15.18987341772152
2013-01-14,99.24242424242425
2013-01-15,84.99789296249473
2013-01-16,36.40960809102402
2013-01-17,24.146649810366625
2013-01-18,88.05719091673674
2013-01-21,63.30390920554855
2013-01-22,16.72254819782062
2013-01-23,42.95302013422819
2013-01-24,11.283557046979865
2013-01-25,45.06094997898277
2013-01-28,96.0421052631579
2013-01-29,70.06315789473683
2013-01-30,44.17822614543926
2013-01-31,35.63941299790356
2013-02-01,62.59958071278826
2013-02-04,32.52305113160101
2013-02-05,72.13389121338912
2013-02-06,56.7182921724571
2013-02-07,51.192967768940974
2013-02-08,84.18643362463587
2013-02-18,62.51561849229488
2013-02-19,17.362270450751254
2013-02-20,91.15561118064247
2013-02-21,16.263552960800666
2013-02-22,37.118997912317326
2013-02-25,74.08026755852842
2013-02-26,18.93021312160468
2013-02-27,50.43877977434184
2013-02-28,91.7189460476788
2013-03-01,70.38123167155426
2013-03-04,10.298444724674233
2013-03-05,93.91267842149455
2013-03-06,83.45927791771621
2013-03-07,29.315413691726167
2013-03-08,29.278523489932883
2013-03-11,49.371332774518024
2013-03-12,10.184409052808046
2013-03-13,27.67295597484277
2013-03-14,51.549413735343386
2013-03-15,48.722245496439044
2013-03-18,22.5251677852349
2013-03-19,61.43872856545378
2013-03-20,97.07112970711297
2013-03-21,70.55625261396905
2013-03-22,50.690087829360095
2013-03-25,43.90243902439025
2013-03-26,28.235294117647058
2013-03-27,51.7632241813602
2013-03-28,8.578637510513037
2013-03-29,46.90526315789474
2013-04-01,66.70864819479429
2013-04-02,26.335717290702565
2013-04-03,27.586206896551722
2013-04-08,46.312684365781706
2013-04-09,77.19814892721918
2013-04-10,33.964646464646464
2013-04-11,32.94068153134202
2013-04-12,24.410774410774412
2013-04-15,20.622895622895623
2013-04-16,77.55359394703657
2013-04-17,64.99578770008425
2013-04-18,49.915611814345986
2013-04-19,96.07760438633488
2013-04-22,54.63743676222597
2013-04-23,6.95322376738306
2013-04-24,92.1973850695909
2013-04-25,18.802698145025296
2013-04-26,15.124630333755809
2013-05-02,58.985200845665965
2013-05-03,93.31932773109244
2013-05-06,90.9587888982338
2013-05-07,47.249055018899625
2013-05-08,67.01724863273033
2013-05-09,41.87316253674926
2013-05-10,67.01680672268907
2013-05-13,50.16877637130802
2013-05-14,21.028234302570585
2013-05-15,77.42207245155855
2013-05-16,68.40995360607339
2013-05-17,83.15033783783784
2013-05-20,80.7708598051673
2013-05-21,74.31347697507394
2013-05-22,29.84381595609962
2013-05-23,28.48101265822785
2013-05-24,83.26289095519864
2013-05-27,61.906779661016955
2013-05-28,49.70338983050848
2013-05-29,60.727888277613204
2013-05-30,44.12013536379018
2013-05-31,29.75031739314431
2013-06-03,33.89830508474576
2013-06-04,14.16490486257928
2013-06-05,59.56006768189509
2013-06-06,14.539306846999157
2013-06-07,18.771186440677965
