updateDate,code,code_name,industry,industryClassification
2021-11-15,sz.000976,华铁股份,机械设备,申万一级行业
2021-11-15,sz.000977,浪潮信息,计算机,申万一级行业
2021-11-15,sz.000978,桂林旅游,休闲服务,申万一级行业
2021-11-15,sz.000979,中弘退,,申万一级行业
2021-11-15,sz.000980,*ST众泰,汽车,申万一级行业
2021-11-15,sz.000981,*ST银亿,房地产,申万一级行业
2021-11-15,sz.000982,中银绒业,纺织服装,申万一级行业
2021-11-15,sz.000983,山西焦煤,采掘,申万一级行业
2021-11-15,sz.000985,大庆华科,化工,申万一级行业
2021-11-15,sz.000987,越秀金控,非银金融,申万一级行业
2021-11-15,sz.000988,华工科技,电子,申万一级行业
2021-11-15,sz.000989,九芝堂,医药生物,申万一级行业
2021-11-15,sz.000990,诚志股份,化工,申万一级行业
2021-11-15,sz.000993,闽东电力,公用事业,申万一级行业
2021-11-15,sz.000995,皇台酒业,食品饮料,申万一级行业
2021-11-15,sz.000996,中国中期,汽车,申万一级行业
2021-11-15,sz.000997,新大陆,计算机,申万一级行业
2021-11-15,sz.000998,隆平高科,农林牧渔,申万一级行业
2021-11-15,sz.000999,华润三九,医药生物,申万一级行业
2021-11-15,sz.001201,东瑞股份,农林牧渔,申万一级行业
2021-11-15,sz.001202,炬申股份,交通运输,申万一级行业
2021-11-15,sz.001203,大中矿业,采掘,申万一级行业
2021-11-15,sz.001205,盛航股份,交通运输,申万一级行业
2021-11-15,sz.001206,依依股份,轻工制造,申万一级行业
2021-11-15,sz.001207,联科科技,化工,申万一级行业
2021-11-15,sz.001208,华菱线缆,电气设备,申万一级行业
2021-11-15,sz.001209,洪兴股份,纺织服装,申万一级行业
2021-11-15,sz.001210,金房节能,公用事业,申万一级行业
2021-11-15,sz.001211,双枪科技,轻工制造,申万一级行业
2021-11-15,sz.001212,中旗新材,建筑材料,申万一级行业
2021-11-15,sz.001213,中铁特货,交通运输,申万一级行业
2021-11-15,sz.001215,千味央厨,食品饮料,申万一级行业
2021-11-15,sz.001216,华瓷股份,轻工制造,申万一级行业
2021-11-15,sz.001217,华尔泰,化工,申万一级行业
2021-11-15,sz.001218,丽臣实业,化工,申万一级行业
2021-11-15,sz.001219,青岛食品,食品饮料,申万一级行业
2021-11-15,sz.001288,运机集团,机械设备,申万一级行业
2021-11-15,sz.001696,宗申动力,汽车,申万一级行业
2021-11-15,sz.001872,招商港口,交通运输,申万一级行业
2021-11-15,sz.001896,豫能控股,公用事业,申万一级行业
2021-11-15,sz.001914,招商积余,房地产,申万一级行业
2021-11-15,sz.001965,招商公路,交通运输,申万一级行业
2021-11-15,sz.001979,招商蛇口,房地产,申万一级行业
2021-11-15,sz.002001,新和成,医药生物,申万一级行业
2021-11-15,sz.002002,鸿达兴业,化工,申万一级行业
2021-11-15,sz.002003,伟星股份,纺织服装,申万一级行业
2021-11-15,sz.002004,华邦健康,化工,申万一级行业
2021-11-15,sz.002005,ST德豪,电子,申万一级行业
2021-11-15,sz.002006,精功科技,机械设备,申万一级行业
2021-11-15,sz.002007,华兰生物,医药生物,申万一级行业
2021-11-15,sz.002008,大族激光,电子,申万一级行业
2021-11-15,sz.002009,天奇股份,机械设备,申万一级行业
2021-11-15,sz.002010,传化智联,交通运输,申万一级行业
2021-11-15,sz.002011,盾安环境,家用电器,申万一级行业
2021-11-15,sz.002012,凯恩股份,轻工制造,申万一级行业
2021-11-15,sz.002013,中航机电,国防军工,申万一级行业
2021-11-15,sz.002014,永新股份,轻工制造,申万一级行业
2021-11-15,sz.002015,协鑫能科,公用事业,申万一级行业
2021-11-15,sz.002016,世荣兆业,房地产,申万一级行业
2021-11-15,sz.002017,东信和平,通信,申万一级行业
2021-11-15,sz.002018,华信退,,申万一级行业
2021-11-15,sz.002019,亿帆医药,医药生物,申万一级行业
2021-11-15,sz.002020,京新药业,医药生物,申万一级行业
2021-11-15,sz.002021,ST中捷,机械设备,申万一级行业
2021-11-15,sz.002022,科华生物,医药生物,申万一级行业
2021-11-15,sz.002023,海特高新,国防军工,申万一级行业
2021-11-15,sz.002024,苏宁易购,商业贸易,申万一级行业
2021-11-15,sz.002025,航天电器,国防军工,申万一级行业
2021-11-15,sz.002026,山东威达,机械设备,申万一级行业
2021-11-15,sz.002027,分众传媒,传媒,申万一级行业
2021-11-15,sz.002028,思源电气,电气设备,申万一级行业
2021-11-15,sz.002029,七匹狼,纺织服装,申万一级行业
2021-11-15,sz.002030,达安基因,医药生物,申万一级行业
2021-11-15,sz.002031,巨轮智能,机械设备,申万一级行业
2021-11-15,sz.002032,苏泊尔,家用电器,申万一级行业
2021-11-15,sz.002033,丽江股份,休闲服务,申万一级行业
2021-11-15,sz.002034,旺能环境,公用事业,申万一级行业
2021-11-15,sz.002035,华帝股份,家用电器,申万一级行业
2021-11-15,sz.002036,联创电子,电子,申万一级行业
2021-11-15,sz.002037,保利联合,化工,申万一级行业
2021-11-15,sz.002038,双鹭药业,医药生物,申万一级行业
2021-11-15,sz.002039,黔源电力,公用事业,申万一级行业
2021-11-15,sz.002040,南京港,交通运输,申万一级行业
2021-11-15,sz.002041,登海种业,农林牧渔,申万一级行业
2021-11-15,sz.002042,华孚时尚,纺织服装,申万一级行业
2021-11-15,sz.002043,兔宝宝,建筑材料,申万一级行业
2021-11-15,sz.002044,美年健康,医药生物,申万一级行业
2021-11-15,sz.002045,国光电器,电子,申万一级行业
2021-11-15,sz.002046,国机精工,机械设备,申万一级行业
2021-11-15,sz.002047,宝鹰股份,建筑装饰,申万一级行业
2021-11-15,sz.002048,宁波华翔,汽车,申万一级行业
2021-11-15,sz.002049,紫光国微,电子,申万一级行业
2021-11-15,sz.002050,三花智控,家用电器,申万一级行业
2021-11-15,sz.002051,中工国际,建筑装饰,申万一级行业
2021-11-15,sz.002052,ST同洲,家用电器,申万一级行业
2021-11-15,sz.002053,云南能投,化工,申万一级行业
2021-11-15,sz.002054,德美化工,化工,申万一级行业
2021-11-15,sz.002055,得润电子,电子,申万一级行业
2021-11-15,sz.002056,横店东磁,有色金属,申万一级行业
2021-11-15,sz.002057,中钢天源,有色金属,申万一级行业
2021-11-15,sz.002058,*ST威尔,电气设备,申万一级行业
2021-11-15,sz.002059,云南旅游,休闲服务,申万一级行业
2021-11-15,sz.002060,粤水电,建筑装饰,申万一级行业
2021-11-15,sz.002061,浙江交科,建筑装饰,申万一级行业
2021-11-15,sz.002062,宏润建设,建筑装饰,申万一级行业
2021-11-15,sz.002063,远光软件,计算机,申万一级行业
2021-11-15,sz.002064,华峰化学,化工,申万一级行业
2021-11-15,sz.002065,东华软件,计算机,申万一级行业
2021-11-15,sz.002066,瑞泰科技,建筑材料,申万一级行业
2021-11-15,sz.002067,景兴纸业,轻工制造,申万一级行业
2021-11-15,sz.002068,黑猫股份,化工,申万一级行业
2021-11-15,sz.002069,獐子岛,农林牧渔,申万一级行业
2021-11-15,sz.002070,众和退,,申万一级行业
2021-11-15,sz.002071,长城退,,申万一级行业
2021-11-15,sz.002072,*ST凯瑞,计算机,申万一级行业
2021-11-15,sz.002073,软控股份,机械设备,申万一级行业
2021-11-15,sz.002074,国轩高科,电气设备,申万一级行业
2021-11-15,sz.002075,沙钢股份,钢铁,申万一级行业
2021-11-15,sz.002076,ST雪莱,电子,申万一级行业
2021-11-15,sz.002077,大港股份,电子,申万一级行业
2021-11-15,sz.002078,太阳纸业,轻工制造,申万一级行业
2021-11-15,sz.002079,苏州固锝,电子,申万一级行业
2021-11-15,sz.002080,中材科技,化工,申万一级行业
2021-11-15,sz.002081,金螳螂,建筑装饰,申万一级行业
2021-11-15,sz.002082,万邦德,建筑材料,申万一级行业
2021-11-15,sz.002083,孚日股份,纺织服装,申万一级行业
2021-11-15,sz.002084,海鸥住工,轻工制造,申万一级行业
2021-11-15,sz.002085,万丰奥威,汽车,申万一级行业
2021-11-15,sz.002086,*ST东洋,农林牧渔,申万一级行业
2021-11-15,sz.002087,新野纺织,纺织服装,申万一级行业
2021-11-15,sz.002088,鲁阳节能,建筑材料,申万一级行业
2021-11-15,sz.002089,ST新海,通信,申万一级行业
2021-11-15,sz.002090,金智科技,电气设备,申万一级行业
2021-11-15,sz.002091,江苏国泰,商业贸易,申万一级行业
2021-11-15,sz.002092,中泰化学,化工,申万一级行业
2021-11-15,sz.002093,国脉科技,通信,申万一级行业
2021-11-15,sz.002094,青岛金王,化工,申万一级行业
2021-11-15,sz.002095,生意宝,传媒,申万一级行业
2021-11-15,sz.002096,南岭民爆,化工,申万一级行业
2021-11-15,sz.002097,山河智能,机械设备,申万一级行业
2021-11-15,sz.002098,浔兴股份,纺织服装,申万一级行业
2021-11-15,sz.002099,海翔药业,医药生物,申万一级行业
2021-11-15,sz.002100,天康生物,农林牧渔,申万一级行业
2021-11-15,sz.002101,广东鸿图,汽车,申万一级行业
2021-11-15,sz.002102,ST冠福,医药生物,申万一级行业
2021-11-15,sz.002103,广博股份,传媒,申万一级行业
2021-11-15,sz.002104,恒宝股份,通信,申万一级行业
2021-11-15,sz.002105,信隆健康,汽车,申万一级行业
2021-11-15,sz.002106,莱宝高科,电子,申万一级行业
2021-11-15,sz.002107,沃华医药,医药生物,申万一级行业
2021-11-15,sz.002108,沧州明珠,化工,申万一级行业
2021-11-15,sz.002109,兴化股份,化工,申万一级行业
2021-11-15,sz.002110,三钢闽光,钢铁,申万一级行业
2021-11-15,sz.002111,威海广泰,机械设备,申万一级行业
2021-11-15,sz.002112,三变科技,电气设备,申万一级行业
2021-11-15,sz.002113,ST天润,传媒,申万一级行业
2021-11-15,sz.002114,罗平锌电,有色金属,申万一级行业
2021-11-15,sz.002115,三维通信,通信,申万一级行业
2021-11-15,sz.002116,中国海诚,建筑装饰,申万一级行业
2021-11-15,sz.002117,东港股份,轻工制造,申万一级行业
2021-11-15,sz.002118,紫鑫药业,医药生物,申万一级行业
2021-11-15,sz.002119,康强电子,电子,申万一级行业
2021-11-15,sz.002120,韵达股份,交通运输,申万一级行业
2021-11-15,sz.002121,科陆电子,电气设备,申万一级行业
2021-11-15,sz.002122,ST天马,机械设备,申万一级行业
2021-11-15,sz.002123,梦网科技,传媒,申万一级行业
2021-11-15,sz.002124,天邦股份,农林牧渔,申万一级行业
2021-11-15,sz.002125,湘潭电化,化工,申万一级行业
2021-11-15,sz.002126,银轮股份,汽车,申万一级行业
2021-11-15,sz.002127,南极电商,商业贸易,申万一级行业
2021-11-15,sz.002128,露天煤业,采掘,申万一级行业
2021-11-15,sz.002129,中环股份,电气设备,申万一级行业
2021-11-15,sz.002130,沃尔核材,有色金属,申万一级行业
2021-11-15,sz.002131,利欧股份,传媒,申万一级行业
2021-11-15,sz.002132,恒星科技,机械设备,申万一级行业
2021-11-15,sz.002133,广宇集团,房地产,申万一级行业
2021-11-15,sz.002134,天津普林,电子,申万一级行业
2021-11-15,sz.002135,东南网架,建筑装饰,申万一级行业
2021-11-15,sz.002136,安纳达,化工,申万一级行业
2021-11-15,sz.002137,实益达,传媒,申万一级行业
2021-11-15,sz.002138,顺络电子,电子,申万一级行业
2021-11-15,sz.002139,拓邦股份,电子,申万一级行业
2021-11-15,sz.002140,东华科技,建筑装饰,申万一级行业
2021-11-15,sz.002141,贤丰控股,电子,申万一级行业
2021-11-15,sz.002142,宁波银行,银行,申万一级行业
2021-11-15,sz.002143,印纪退,,申万一级行业
2021-11-15,sz.002144,宏达高科,纺织服装,申万一级行业
2021-11-15,sz.002145,中核钛白,化工,申万一级行业
2021-11-15,sz.002146,荣盛发展,房地产,申万一级行业
2021-11-15,sz.002147,*ST新光,房地产,申万一级行业
2021-11-15,sz.002148,北纬科技,传媒,申万一级行业
2021-11-15,sz.002149,西部材料,有色金属,申万一级行业
2021-11-15,sz.002150,通润装备,机械设备,申万一级行业
2021-11-15,sz.002151,北斗星通,国防军工,申万一级行业
2021-11-15,sz.002152,广电运通,计算机,申万一级行业
2021-11-15,sz.002153,石基信息,计算机,申万一级行业
2021-11-15,sz.002154,报喜鸟,纺织服装,申万一级行业
2021-11-15,sz.002155,湖南黄金,有色金属,申万一级行业
2021-11-15,sz.002156,通富微电,电子,申万一级行业
2021-11-15,sz.002157,正邦科技,农林牧渔,申万一级行业
2021-11-15,sz.002158,汉钟精机,机械设备,申万一级行业
2021-11-15,sz.002159,三特索道,休闲服务,申万一级行业
2021-11-15,sz.002160,常铝股份,有色金属,申万一级行业
2021-11-15,sz.002161,远望谷,电子,申万一级行业
2021-11-15,sz.002162,悦心健康,建筑材料,申万一级行业
2021-11-15,sz.002163,海南发展,建筑材料,申万一级行业
2021-11-15,sz.002164,宁波东力,机械设备,申万一级行业
2021-11-15,sz.002165,红宝丽,化工,申万一级行业
2021-11-15,sz.002166,莱茵生物,医药生物,申万一级行业
2021-11-15,sz.002167,东方锆业,有色金属,申万一级行业
2021-11-15,sz.002168,惠程科技,传媒,申万一级行业
2021-11-15,sz.002169,智光电气,电气设备,申万一级行业
2021-11-15,sz.002170,芭田股份,化工,申万一级行业
2021-11-15,sz.002171,楚江新材,有色金属,申万一级行业
2021-11-15,sz.002172,澳洋健康,化工,申万一级行业
2021-11-15,sz.002173,创新医疗,医药生物,申万一级行业
2021-11-15,sz.002174,游族网络,传媒,申万一级行业
2021-11-15,sz.002175,*ST东网,传媒,申万一级行业
2021-11-15,sz.002176,江特电机,电气设备,申万一级行业
2021-11-15,sz.002177,御银股份,计算机,申万一级行业
2021-11-15,sz.002178,延华智能,建筑装饰,申万一级行业
2021-11-15,sz.002179,中航光电,国防军工,申万一级行业
2021-11-15,sz.002180,纳思达,计算机,申万一级行业
2021-11-15,sz.002181,粤传媒,传媒,申万一级行业
2021-11-15,sz.002182,云海金属,有色金属,申万一级行业
2021-11-15,sz.002183,怡亚通,交通运输,申万一级行业
2021-11-15,sz.002184,海得控制,电气设备,申万一级行业
2021-11-15,sz.002185,华天科技,电子,申万一级行业
2021-11-15,sz.002186,全聚德,休闲服务,申万一级行业
2021-11-15,sz.002187,广百股份,商业贸易,申万一级行业
2021-11-15,sz.002188,*ST巴士,传媒,申万一级行业
2021-11-15,sz.002189,中光学,电子,申万一级行业
2021-11-15,sz.002190,成飞集成,国防军工,申万一级行业
2021-11-15,sz.002191,劲嘉股份,轻工制造,申万一级行业
2021-11-15,sz.002192,融捷股份,机械设备,申万一级行业
2021-11-15,sz.002193,如意集团,纺织服装,申万一级行业
2021-11-15,sz.002194,武汉凡谷,通信,申万一级行业
2021-11-15,sz.002195,二三四五,计算机,申万一级行业
2021-11-15,sz.002196,方正电机,电气设备,申万一级行业
2021-11-15,sz.002197,证通电子,计算机,申万一级行业
2021-11-15,sz.002198,嘉应制药,医药生物,申万一级行业
2021-11-15,sz.002199,东晶电子,电子,申万一级行业
2021-11-15,sz.002200,ST云投,建筑装饰,申万一级行业
2021-11-15,sz.002201,正威新材,化工,申万一级行业
2021-11-15,sz.002202,金风科技,电气设备,申万一级行业
2021-11-15,sz.002203,海亮股份,有色金属,申万一级行业
2021-11-15,sz.002204,大连重工,机械设备,申万一级行业
2021-11-15,sz.002205,国统股份,公用事业,申万一级行业
2021-11-15,sz.002206,海利得,化工,申万一级行业
2021-11-15,sz.002207,准油股份,采掘,申万一级行业
2021-11-15,sz.002208,合肥城建,房地产,申万一级行业
2021-11-15,sz.002209,达意隆,机械设备,申万一级行业
2021-11-15,sz.002210,*ST飞马,交通运输,申万一级行业
2021-11-15,sz.002211,宏达新材,化工,申万一级行业
2021-11-15,sz.002212,天融信,计算机,申万一级行业
2021-11-15,sz.002213,大为股份,汽车,申万一级行业
2021-11-15,sz.002214,大立科技,电子,申万一级行业
2021-11-15,sz.002215,诺普信,化工,申万一级行业
2021-11-15,sz.002216,三全食品,食品饮料,申万一级行业
2021-11-15,sz.002217,合力泰,电子,申万一级行业
2021-11-15,sz.002218,拓日新能,电气设备,申万一级行业
2021-11-15,sz.002219,*ST恒康,医药生物,申万一级行业
2021-11-15,sz.002220,天宝退,,申万一级行业
2021-11-15,sz.002221,东华能源,化工,申万一级行业
2021-11-15,sz.002222,福晶科技,电子,申万一级行业
2021-11-15,sz.002223,鱼跃医疗,医药生物,申万一级行业
2021-11-15,sz.002224,三力士,化工,申万一级行业
2021-11-15,sz.002225,濮耐股份,建筑材料,申万一级行业
2021-11-15,sz.002226,江南化工,化工,申万一级行业
2021-11-15,sz.002227,奥特迅,电气设备,申万一级行业
2021-11-15,sz.002228,合兴包装,轻工制造,申万一级行业
2021-11-15,sz.002229,鸿博股份,轻工制造,申万一级行业
2021-11-15,sz.002230,科大讯飞,计算机,申万一级行业
2021-11-15,sz.002231,奥维通信,国防军工,申万一级行业
2021-11-15,sz.002232,启明信息,计算机,申万一级行业
2021-11-15,sz.002233,塔牌集团,建筑材料,申万一级行业
2021-11-15,sz.002234,民和股份,农林牧渔,申万一级行业
2021-11-15,sz.002235,安妮股份,轻工制造,申万一级行业
2021-11-15,sz.002236,大华股份,电子,申万一级行业
2021-11-15,sz.002237,恒邦股份,有色金属,申万一级行业
2021-11-15,sz.002238,天威视讯,传媒,申万一级行业
2021-11-15,sz.002239,奥特佳,汽车,申万一级行业
2021-11-15,sz.002240,盛新锂能,轻工制造,申万一级行业
2021-11-15,sz.002241,歌尔股份,电子,申万一级行业
2021-11-15,sz.002242,九阳股份,家用电器,申万一级行业
2021-11-15,sz.002243,力合科创,轻工制造,申万一级行业
2021-11-15,sz.002244,滨江集团,房地产,申万一级行业
2021-11-15,sz.002245,蔚蓝锂芯,交通运输,申万一级行业
2021-11-15,sz.002246,北化股份,化工,申万一级行业
2021-11-15,sz.002247,聚力文化,传媒,申万一级行业
2021-11-15,sz.002248,华东数控,机械设备,申万一级行业
2021-11-15,sz.002249,大洋电机,电气设备,申万一级行业
2021-11-15,sz.002250,联化科技,化工,申万一级行业
2021-11-15,sz.002251,步步高,商业贸易,申万一级行业
2021-11-15,sz.002252,上海莱士,医药生物,申万一级行业
2021-11-15,sz.002253,川大智胜,计算机,申万一级行业
2021-11-15,sz.002254,泰和新材,化工,申万一级行业
2021-11-15,sz.002255,海陆重工,电气设备,申万一级行业
2021-11-15,sz.002256,兆新股份,公用事业,申万一级行业
2021-11-15,sz.002258,利尔化学,化工,申万一级行业
2021-11-15,sz.002259,ST升达,公用事业,申万一级行业
2021-11-15,sz.002260,*ST德奥,家用电器,申万一级行业
2021-11-15,sz.002261,拓维信息,传媒,申万一级行业
2021-11-15,sz.002262,恩华药业,医药生物,申万一级行业
2021-11-15,sz.002263,大东南,化工,申万一级行业
2021-11-15,sz.002264,新华都,商业贸易,申万一级行业
2021-11-15,sz.002265,西仪股份,汽车,申万一级行业
2021-11-15,sz.002266,浙富控股,公用事业,申万一级行业
2021-11-15,sz.002267,陕天然气,公用事业,申万一级行业
2021-11-15,sz.002268,卫士通,计算机,申万一级行业
2021-11-15,sz.002269,美邦服饰,纺织服装,申万一级行业
2021-11-15,sz.002270,华明装备,电气设备,申万一级行业
2021-11-15,sz.002271,东方雨虹,建筑材料,申万一级行业
2021-11-15,sz.002272,川润股份,机械设备,申万一级行业
2021-11-15,sz.002273,水晶光电,电子,申万一级行业
2021-11-15,sz.002274,华昌化工,化工,申万一级行业
2021-11-15,sz.002275,桂林三金,医药生物,申万一级行业
2021-11-15,sz.002276,万马股份,电气设备,申万一级行业
2021-11-15,sz.002277,友阿股份,商业贸易,申万一级行业
2021-11-15,sz.002278,神开股份,机械设备,申万一级行业
2021-11-15,sz.002279,久其软件,计算机,申万一级行业
2021-11-15,sz.002280,联络互动,计算机,申万一级行业
2021-11-15,sz.002281,光迅科技,通信,申万一级行业
2021-11-15,sz.002282,博深股份,机械设备,申万一级行业
2021-11-15,sz.002283,天润工业,汽车,申万一级行业
2021-11-15,sz.002284,亚太股份,汽车,申万一级行业
2021-11-15,sz.002285,世联行,房地产,申万一级行业
2021-11-15,sz.002286,保龄宝,农林牧渔,申万一级行业
2021-11-15,sz.002287,奇正藏药,医药生物,申万一级行业
2021-11-15,sz.002288,超华科技,电子,申万一级行业
2021-11-15,sz.002289,宇顺电子,电子,申万一级行业
2021-11-15,sz.002290,禾盛新材,家用电器,申万一级行业
2021-11-15,sz.002291,星期六,纺织服装,申万一级行业
2021-11-15,sz.002292,奥飞娱乐,传媒,申万一级行业
2021-11-15,sz.002293,罗莱生活,纺织服装,申万一级行业
2021-11-15,sz.002294,信立泰,医药生物,申万一级行业
2021-11-15,sz.002295,精艺股份,有色金属,申万一级行业
2021-11-15,sz.002296,辉煌科技,计算机,申万一级行业
2021-11-15,sz.002297,博云新材,国防军工,申万一级行业
2021-11-15,sz.002298,中电兴发,建筑装饰,申万一级行业
2021-11-15,sz.002299,圣农发展,农林牧渔,申万一级行业
2021-11-15,sz.002300,太阳电缆,电气设备,申万一级行业
2021-11-15,sz.002301,齐心集团,轻工制造,申万一级行业
2021-11-15,sz.002302,西部建设,建筑材料,申万一级行业
2021-11-15,sz.002303,美盈森,轻工制造,申万一级行业
2021-11-15,sz.002304,洋河股份,食品饮料,申万一级行业
2021-11-15,sz.002305,南国置业,房地产,申万一级行业
2021-11-15,sz.002306,中科云网,休闲服务,申万一级行业
2021-11-15,sz.002307,北新路桥,建筑装饰,申万一级行业
2021-11-15,sz.002308,威创股份,计算机,申万一级行业
2021-11-15,sz.002309,中利集团,电气设备,申万一级行业
2021-11-15,sz.002310,东方园林,建筑装饰,申万一级行业
2021-11-15,sz.002311,海大集团,农林牧渔,申万一级行业
2021-11-15,sz.002312,川发龙蟒,计算机,申万一级行业
2021-11-15,sz.002313,日海智能,通信,申万一级行业
2021-11-15,sz.002314,南山控股,房地产,申万一级行业
2021-11-15,sz.002315,焦点科技,传媒,申万一级行业
2021-11-15,sz.002316,亚联发展,计算机,申万一级行业
2021-11-15,sz.002317,众生药业,医药生物,申万一级行业
2021-11-15,sz.002318,久立特材,钢铁,申万一级行业
2021-11-15,sz.002319,乐通股份,化工,申万一级行业
2021-11-15,sz.002320,海峡股份,交通运输,申万一级行业
2021-11-15,sz.002321,*ST华英,农林牧渔,申万一级行业
2021-11-15,sz.002322,理工环科,电气设备,申万一级行业
2021-11-15,sz.002323,*ST雅博,建筑材料,申万一级行业
2021-11-15,sz.002324,普利特,化工,申万一级行业
2021-11-15,sz.002325,洪涛股份,建筑装饰,申万一级行业
2021-11-15,sz.002326,永太科技,化工,申万一级行业
2021-11-15,sz.002327,富安娜,纺织服装,申万一级行业
2021-11-15,sz.002328,新朋股份,汽车,申万一级行业
2021-11-15,sz.002329,皇氏集团,食品饮料,申万一级行业
2021-11-15,sz.002330,得利斯,食品饮料,申万一级行业
2021-11-15,sz.002331,皖通科技,计算机,申万一级行业
2021-11-15,sz.002332,仙琚制药,医药生物,申万一级行业
2021-11-15,sz.002333,罗普斯金,建筑材料,申万一级行业
2021-11-15,sz.002334,英威腾,电气设备,申万一级行业
2021-11-15,sz.002335,科华数据,电气设备,申万一级行业
2021-11-15,sz.002336,人人乐,商业贸易,申万一级行业
2021-11-15,sz.002337,赛象科技,机械设备,申万一级行业
2021-11-15,sz.002338,奥普光电,机械设备,申万一级行业
2021-11-15,sz.002339,积成电子,电气设备,申万一级行业
2021-11-15,sz.002340,格林美,有色金属,申万一级行业
2021-11-15,sz.002341,新纶新材,化工,申万一级行业
2021-11-15,sz.002342,巨力索具,机械设备,申万一级行业
2021-11-15,sz.002343,慈文传媒,传媒,申万一级行业
2021-11-15,sz.002344,海宁皮城,商业贸易,申万一级行业
2021-11-15,sz.002345,潮宏基,轻工制造,申万一级行业
2021-11-15,sz.002346,柘中股份,电气设备,申万一级行业
2021-11-15,sz.002347,泰尔股份,机械设备,申万一级行业
2021-11-15,sz.002348,高乐股份,轻工制造,申万一级行业
2021-11-15,sz.002349,精华制药,医药生物,申万一级行业
2021-11-15,sz.002350,北京科锐,电气设备,申万一级行业
2021-11-15,sz.002351,漫步者,电子,申万一级行业
2021-11-15,sz.002352,顺丰控股,交通运输,申万一级行业
2021-11-15,sz.002353,杰瑞股份,机械设备,申万一级行业
2021-11-15,sz.002354,天神娱乐,传媒,申万一级行业
2021-11-15,sz.002355,兴民智通,汽车,申万一级行业
2021-11-15,sz.002356,*ST赫美,轻工制造,申万一级行业
2021-11-15,sz.002357,富临运业,交通运输,申万一级行业
2021-11-15,sz.002358,ST森源,电气设备,申万一级行业
2021-11-15,sz.002359,北讯退,,申万一级行业
2021-11-15,sz.002360,同德化工,化工,申万一级行业
2021-11-15,sz.002361,神剑股份,化工,申万一级行业
2021-11-15,sz.002362,汉王科技,计算机,申万一级行业
2021-11-15,sz.002363,隆基机械,汽车,申万一级行业
2021-11-15,sz.002364,中恒电气,电气设备,申万一级行业
2021-11-15,sz.002365,永安药业,医药生物,申万一级行业
2021-11-15,sz.002366,台海核电,机械设备,申万一级行业
2021-11-15,sz.002367,康力电梯,机械设备,申万一级行业
2021-11-15,sz.002368,太极股份,计算机,申万一级行业
2021-11-15,sz.002369,卓翼科技,电子,申万一级行业
2021-11-15,sz.002370,亚太药业,医药生物,申万一级行业
2021-11-15,sz.002371,北方华创,电子,申万一级行业
2021-11-15,sz.002372,伟星新材,建筑材料,申万一级行业
2021-11-15,sz.002373,千方科技,计算机,申万一级行业
2021-11-15,sz.002374,中锐股份,建筑装饰,申万一级行业
2021-11-15,sz.002375,亚厦股份,建筑装饰,申万一级行业
2021-11-15,sz.002376,新北洋,计算机,申万一级行业
2021-11-15,sz.002377,国创高新,房地产,申万一级行业
2021-11-15,sz.002378,章源钨业,有色金属,申万一级行业
2021-11-15,sz.002379,宏创控股,有色金属,申万一级行业
2021-11-15,sz.002380,科远智慧,计算机,申万一级行业
2021-11-15,sz.002381,双箭股份,化工,申万一级行业
2021-11-15,sz.002382,蓝帆医疗,医药生物,申万一级行业
2021-11-15,sz.002383,合众思壮,计算机,申万一级行业
2021-11-15,sz.002384,东山精密,电子,申万一级行业
2021-11-15,sz.002385,大北农,农林牧渔,申万一级行业
2021-11-15,sz.002386,天原股份,化工,申万一级行业
2021-11-15,sz.002387,维信诺,电子,申万一级行业
2021-11-15,sz.002388,新亚制程,电子,申万一级行业
2021-11-15,sz.002389,航天彩虹,国防军工,申万一级行业
2021-11-15,sz.002390,信邦制药,医药生物,申万一级行业
2021-11-15,sz.002391,长青股份,化工,申万一级行业
2021-11-15,sz.002392,北京利尔,建筑材料,申万一级行业
2021-11-15,sz.002393,力生制药,医药生物,申万一级行业
2021-11-15,sz.002394,联发股份,纺织服装,申万一级行业
2021-11-15,sz.002395,双象股份,化工,申万一级行业
2021-11-15,sz.002396,星网锐捷,通信,申万一级行业
2021-11-15,sz.002397,梦洁股份,纺织服装,申万一级行业
2021-11-15,sz.002398,垒知集团,建筑材料,申万一级行业
2021-11-15,sz.002399,海普瑞,医药生物,申万一级行业
2021-11-15,sz.002400,省广集团,传媒,申万一级行业
2021-11-15,sz.002401,中远海科,计算机,申万一级行业
2021-11-15,sz.002402,和而泰,电子,申万一级行业
2021-11-15,sz.002403,爱仕达,家用电器,申万一级行业
2021-11-15,sz.002404,嘉欣丝绸,纺织服装,申万一级行业
2021-11-15,sz.002405,四维图新,计算机,申万一级行业
2021-11-15,sz.002406,远东传动,汽车,申万一级行业
2021-11-15,sz.002407,多氟多,化工,申万一级行业
2021-11-15,sz.002408,齐翔腾达,化工,申万一级行业
2021-11-15,sz.002409,雅克科技,电子,申万一级行业
2021-11-15,sz.002410,广联达,计算机,申万一级行业
2021-11-15,sz.002411,延安必康,医药生物,申万一级行业
2021-11-15,sz.002412,汉森制药,医药生物,申万一级行业
2021-11-15,sz.002413,雷科防务,国防军工,申万一级行业
2021-11-15,sz.002414,高德红外,电子,申万一级行业
2021-11-15,sz.002415,海康威视,电子,申万一级行业
2021-11-15,sz.002416,爱施德,商业贸易,申万一级行业
2021-11-15,sz.002417,深南股份,计算机,申万一级行业
